ssn|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
390-74-0028|5ae12611e3152ea105bf8831200009df|2021-06-17|23:31:05|1623987065|shopping_pos|731.98|1|fraud_Macejkovic-Lesch|62.095839|-145.650481
390-74-0028|5ff26908d18ce138406735127c9fee77|2021-06-17|23:55:58|1623988558|shopping_net|449.59|1|fraud_Cormier LLC|61.578537|-144.370363
390-74-0028|a0436e72cbcbd54cc790db901db941b9|2021-03-12|03:42:45|1615538565|misc_net|67.94|0|fraud_Schmitt Ltd|60.612045|-145.915946
390-74-0028|73dec9acc1e27e51fa8383946b226dd0|2020-08-15|02:33:28|1597473208|grocery_pos|69.91|0|fraud_Miller-Hauck|61.572172|-144.298951
390-74-0028|582a4400baf0ea47abd1e5b2e96282a5|2020-08-20|09:52:23|1597931543|grocery_pos|76.94|0|fraud_Strosin-Cruickshank|61.632302|-144.338315
390-74-0028|a6816074463cf02b66e12df15ca570d2|2020-10-21|01:49:40|1603259380|grocery_pos|72.88|0|fraud_Doyle Ltd|61.358612|-144.288256
390-74-0028|75bda06bd2dd547b42615cda822b0847|2022-06-17|05:22:21|1655457741|shopping_pos|66.54|0|fraud_Beier-Hyatt|61.807849|-144.558879
390-74-0028|5febc830f52da2bf825abdb0ff3de50d|2021-06-08|05:01:49|1623142909|misc_pos|78.63|0|fraud_Simonis-Prohaska|62.142581|-145.802355
390-74-0028|dc91617de1d47a6f5e07125cd5806db8|2020-07-04|02:24:40|1593843880|grocery_pos|71.96|0|fraud_Barton Inc|61.849614|-145.319722
390-74-0028|7db28db3e906b85c559804b4d3bd21cd|2021-02-09|04:23:53|1612862633|grocery_pos|68.49|0|fraud_Bailey-Morar|60.919907|-145.390124
390-74-0028|9dee233def027c406e379c46fb8f0fe4|2021-09-28|11:30:31|1632843031|shopping_net|71.86|0|fraud_Cormier LLC|61.392128|-145.029075
390-74-0028|8d4b825285fe21964eb4618dd0620d7d|2020-06-16|08:06:07|1592309167|grocery_net|67.72|0|fraud_Shields Inc|61.125203|-144.488762
390-74-0028|5196539e222b28c47d98f5879a57d821|2020-08-15|06:13:10|1597486390|grocery_pos|69.9|0|fraud_Bauch-Raynor|62.463681|-145.238683
390-74-0028|cbff47a039333ab047d74ae7c4a027f3|2021-10-29|08:27:52|1635510472|shopping_net|69.65|0|fraud_Streich, Dietrich and Barton|62.269239|-145.197041
390-74-0028|ac25dc5995c9f099021087164f90a61f|2020-07-16|09:33:44|1594906424|grocery_pos|67.93|0|fraud_Bradtke PLC|62.178558|-144.606223
390-74-0028|21035e9e5e128f94cf06d0e77710fcd2|2020-02-01|02:51:26|1580543486|gas_transport|66.24|0|fraud_Sporer Inc|62.324712|-144.257175
390-74-0028|920759296b760ef517876e665ab42696|2021-06-03|06:11:19|1622715079|misc_pos|75.29|0|fraud_Haley Group|61.690876|-145.252392
390-74-0028|d7fe303a11475aef0a3baf29056a08a2|2021-12-28|10:17:41|1640704661|shopping_net|78.22|0|fraud_Lemke-Gutmann|60.628303|-144.30401
390-74-0028|66f70971d0af62c4280b0d33ebfccf5b|2022-03-20|00:20:09|1647750009|shopping_pos|73.18|0|fraud_Kris-Padberg|61.446167|-145.806192
390-74-0028|73623ade46f151e9af88f9a86526260e|2020-10-19|06:47:17|1603104437|grocery_pos|69.34|0|fraud_Rowe, Batz and Goodwin|61.209414|-145.472872
390-74-0028|9e7e23167df96dab857b2948ffcdb102|2020-09-30|00:59:46|1601441986|grocery_pos|70.83|0|fraud_Heller, Gutmann and Zieme|61.298673|-144.044629
390-74-0028|c678ddaf3029944d27017c16e0a16f21|2022-04-10|03:54:02|1649577242|shopping_pos|73.79|0|fraud_Turner and Sons|61.364778|-145.543937
390-74-0028|377d454f077b76df795cdfbca1d4f55b|2020-07-20|06:13:52|1595240032|grocery_pos|70.12|0|fraud_Bradtke PLC|61.2207|-144.240521
390-74-0028|d10eb6ba13d003e3b9864e34a9b088db|2020-07-25|09:17:28|1595683048|grocery_pos|64.28|0|fraud_Kiehn Inc|60.595978|-144.707152
390-74-0028|ed0bd7a5f56010575a2e7372bd95d29a|2020-12-06|03:58:31|1607245111|grocery_pos|67.86|0|fraud_Hackett-Lueilwitz|62.228411|-144.418379
390-74-0028|a98777fb2fec75884b45b2b13e583b83|2021-04-24|05:10:34|1619255434|misc_pos|63.06|0|fraud_Herman Inc|62.219051|-145.200849
390-74-0028|e407a73c49bc40bc37d36c641ed107e3|2022-01-05|02:55:24|1641369324|shopping_net|67.29|0|fraud_Rempel Inc|60.691282|-144.244389
390-74-0028|845dc6cc4975b521ce411d4868df8955|2021-08-25|11:56:24|1629906984|misc_pos|73.37|0|fraud_Haley Group|60.651714|-144.825011
390-74-0028|4287f2ecfdf3a1ca058c52f9c8289200|2021-03-23|10:17:25|1616509045|misc_net|61.69|0|fraud_Volkman Ltd|60.98094|-145.752601
390-74-0028|f01473f77a6b1d3d7f6af01325fbd0e3|2021-06-02|06:10:35|1622628635|misc_pos|72.25|0|fraud_McDermott-Rice|61.774057|-145.156937
390-74-0028|4c8c19615363b17102f8ebf0d4faa6f3|2020-05-31|00:41:39|1590900099|grocery_net|72.67|0|fraud_Kutch-Hegmann|62.453304|-145.912204
390-74-0028|65c41a1d3058240fade0cc87daae4dcc|2022-06-12|04:30:53|1655022653|shopping_pos|65.9|0|fraud_Pacocha-Bauch|61.7384|-144.625719
390-74-0028|f5b17d364d674126eb8f240358ab772a|2021-07-19|10:08:51|1626703731|misc_pos|65.13|0|fraud_McDermott-Rice|61.524208|-145.481867
390-74-0028|0e611634ca6ca13f3649a32d925c866f|2022-05-26|01:45:12|1653543912|shopping_pos|63.67|0|fraud_Hickle Group|60.506003|-144.607439
390-74-0028|56a881345236c1e9d27c3ec25085d1c5|2020-03-14|09:40:01|1584193201|gas_transport|69.22|0|fraud_Sporer Inc|62.099545|-144.819148
390-74-0028|52ef567174a0104c7e899242b4f828ba|2021-05-28|02:22:36|1622182956|misc_pos|79.04|0|fraud_Keeling-Crist|61.670399|-144.001157
390-74-0028|565ffa5d7a7684a1903600e36a3456d2|2020-07-24|01:36:34|1595568994|grocery_pos|68.69|0|fraud_Cole PLC|62.420162|-144.992674
390-74-0028|72f17d0385223bb270f716d95c74ea39|2022-02-09|09:51:50|1644418310|shopping_net|68.03|0|fraud_Gerlach Inc|61.407983|-144.580264
390-74-0028|57ac1ab826125daedd0d680187c2352b|2020-04-20|06:36:17|1587378977|grocery_net|70.18|0|fraud_Rowe-Vandervort|61.019705|-145.480277
390-74-0028|ab5c79f655b19a291ca417d9ed393b8f|2020-05-03|11:59:37|1588521577|grocery_net|68.64|0|fraud_Roob LLC|60.79728|-144.431226
390-74-0028|e51723998d2bc18aad227d92ad97072b|2021-06-27|00:09:47|1624766987|misc_pos|69.31|0|fraud_Flatley Group|62.068872|-144.630193
390-74-0028|cff17935b4e634b0bad64d9d3fb8222a|2020-12-06|04:21:20|1607246480|grocery_pos|77.38|0|fraud_Miller-Hauck|61.518889|-144.344577
390-74-0028|4d049f07d3e9e549163ade31a0231328|2022-04-20|05:59:10|1650448750|shopping_pos|73.96|0|fraud_Bahringer, Schoen and Corkery|61.496424|-145.881523
390-74-0028|e72dc24ef42fb4f3d0084986ab0e3f4f|2020-12-20|04:54:54|1608458094|grocery_pos|79.0|0|fraud_Heidenreich PLC|60.894968|-144.026529
390-74-0028|395950b813effe1e4462ecd5293d0b9f|2020-12-19|03:47:10|1608367630|grocery_pos|80.76|0|fraud_Heller, Gutmann and Zieme|60.557507|-145.241447
390-74-0028|9bdaf9635eda71b926172077de101466|2020-03-18|07:08:19|1584529699|gas_transport|71.13|0|fraud_Emard Inc|60.509598|-145.159167
390-74-0028|8d03722dc7277bbd2641b915fbdc1761|2021-09-16|05:28:17|1631784497|misc_pos|74.59|0|fraud_Dickinson Ltd|61.415039|-145.30014
390-74-0028|7b8b3d89ebfac7b1dcdaeba994582c1e|2020-10-26|00:22:05|1603686125|grocery_pos|72.84|0|fraud_Rau and Sons|60.5755|-145.958156
390-74-0028|5dc24bb95f36a3ddb12a7d537a866c85|2022-01-17|07:44:23|1642423463|shopping_net|65.42|0|fraud_Heathcote LLC|61.497927|-144.157191
390-74-0028|88dabf505f120489e3905502b5082db9|2020-05-14|08:56:20|1589460980|grocery_net|72.3|0|fraud_Kohler, Lindgren and Koelpin|62.288077|-145.852323
390-74-0028|eb40cffc677b0a7d10e67ff7ac6835e9|2020-03-24|04:36:34|1585038994|gas_transport|69.86|0|fraud_Zieme, Bode and Dooley|60.49918|-144.953606
390-74-0028|61bb645bb1d1ec4c1b615f8f55589abd|2021-06-10|06:45:14|1623321914|misc_pos|67.08|0|fraud_Balistreri-Nader|60.668156|-144.606168
390-74-0028|6ea97d0137252188b4bfd95155048df9|2020-09-30|05:37:37|1601458657|grocery_pos|75.59|0|fraud_Hudson-Ratke|62.264907|-145.10372
390-74-0028|60bd52567691f8c523f8351031c20f02|2021-09-01|08:19:21|1630498761|misc_pos|68.28|0|fraud_Torp-Lemke|62.307079|-144.764266
390-74-0028|dbbaa9777ac06f1df4c9b0762a56a942|2021-03-30|00:46:38|1617079598|misc_net|77.18|0|fraud_Ferry, Lynch and Kautzer|60.871243|-144.192024
390-74-0028|44f90c5d015beb9479103079a953ae2b|2020-01-31|05:10:44|1580465444|gas_transport|70.98|0|fraud_Huels-Nolan|62.231819|-144.24362
390-74-0028|ebd721c3af147893881572a69d33ebb4|2021-06-28|08:20:14|1624882814|misc_pos|68.1|0|fraud_Maggio-Fahey|61.129094|-144.46884
390-74-0028|a29fa04d51f4dd61ef4d4d28f3ca32f2|2021-07-17|06:33:46|1626518026|misc_pos|65.66|0|fraud_Hermann-Gaylord|61.060442|-144.908445
390-74-0028|7732faabd2aea02e35efd323e03350f6|2021-05-08|03:19:41|1620458381|misc_pos|70.48|0|fraud_McCullough LLC|60.612818|-144.612561
390-74-0028|fb42f4b3e1ed3b29e2cc62315a39e74d|2022-04-21|04:17:13|1650529033|shopping_pos|71.0|0|fraud_Pfeffer and Sons|61.298063|-145.562981
390-74-0028|de288219386cbc4ab27ff2d676b8a1a8|2021-08-27|10:24:23|1630074263|misc_pos|73.67|0|fraud_Yost, Block and Koepp|60.75396|-144.461126
390-74-0028|14e3811aaa951ffff3abe244b44b32c2|2020-12-17|08:00:09|1608210009|grocery_pos|74.49|0|fraud_McDermott-Weimann|61.348649|-144.069454
390-74-0028|aaf0792b499a9b893fcc5ef0f319bf99|2020-07-05|07:36:16|1593948976|grocery_pos|61.78|0|fraud_Padberg-Welch|61.533142|-145.103976
390-74-0028|bd6cdef96fd9d404a25e26c917d9150b|2020-03-07|10:53:21|1583596401|gas_transport|74.19|0|fraud_Brekke and Sons|62.066293|-145.314277
390-74-0028|78381e036271afc966236e31f4fc1bcb|2020-10-15|11:44:06|1602776646|grocery_pos|68.43|0|fraud_Moen, Reinger and Murphy|61.594779|-145.757711
390-74-0028|6438a7591807fd88a9df49d5fa7d1208|2022-02-18|05:59:12|1645181952|shopping_net|82.62|0|fraud_Rempel Inc|62.461664|-145.471117
390-74-0028|ea4f8de7c857a523d4394ecad8c82919|2020-10-09|02:04:34|1602223474|grocery_pos|69.12|0|fraud_Bauch-Raynor|62.359672|-144.034687
390-74-0028|4b9cf70fec53c75b53d214e0ad4a7530|2021-08-17|01:09:37|1629176977|misc_pos|69.0|0|fraud_Block Group|61.042369|-145.335334
390-74-0028|a982183c224b61c850d42a729c6efadd|2021-05-05|06:28:45|1620210525|misc_pos|63.88|0|fraud_Christiansen-Gusikowski|60.803978|-145.967808
390-74-0028|91fb3f63e386f8054cc5038028af39af|2020-04-26|00:19:26|1587874766|grocery_net|75.88|0|fraud_Wuckert-Walter|60.511946|-144.840258
390-74-0028|67ebf95aa4aa9664eb8078f440487a57|2020-05-18|11:05:18|1589814318|grocery_net|68.43|0|fraud_Swaniawski, Bahringer and Ledner|60.909378|-145.906793
390-74-0028|425369d667c52c37e543e700bf21c767|2022-02-16|01:43:23|1644993803|shopping_net|71.05|0|fraud_Gottlieb, Considine and Schultz|62.041529|-144.772741
390-74-0028|a46d0ef4c08622322378cc293444ca26|2021-04-01|02:21:02|1617258062|misc_net|68.16|0|fraud_Nader-Heller|61.721597|-145.325769
390-74-0028|ccd062566dacc09cb682b011a60a30b1|2021-06-03|00:19:17|1622693957|misc_pos|73.1|0|fraud_Simonis-Prohaska|60.498657|-144.51312
390-74-0028|8936d7879c0ea2cc58d7b8847a8f8eb3|2020-11-15|06:02:50|1605438170|grocery_pos|67.25|0|fraud_DuBuque LLC|62.026223|-144.593298
390-74-0028|173924d8ef88d15efea8440369c93982|2020-08-05|09:17:15|1596633435|grocery_pos|62.5|0|fraud_Rau and Sons|61.369244|-144.660956
390-74-0028|6eaf935723db6d3e5b8668e6e2303cf2|2020-11-06|00:53:46|1604642026|grocery_pos|68.94|0|fraud_Kilback LLC|61.029214|-144.525677
390-74-0028|d4dfc0d6b677af9079fb81d4665320f5|2022-07-02|03:25:15|1656746715|shopping_pos|60.43|0|fraud_Roob, Conn and Tremblay|61.686102|-144.136491
390-74-0028|1b1ea6b794aafa4d85e4c5d7c98566ae|2022-04-25|10:38:22|1650897502|shopping_pos|67.44|0|fraud_Bahringer, Schoen and Corkery|60.727103|-144.020846
390-74-0028|798a3f9dad5d2d6194081f05da5dcaf2|2020-04-30|10:20:28|1588256428|grocery_net|66.98|0|fraud_Johnston, Nikolaus and Maggio|61.847956|-144.557328
390-74-0028|9260120e8925d327a58f84187f6641b6|2021-11-10|00:35:30|1636522530|shopping_net|62.08|0|fraud_Gottlieb, Considine and Schultz|61.889755|-145.664618
390-74-0028|d0ef787c08fbce2d2ae69e3ea7913a24|2020-02-01|06:09:26|1580555366|gas_transport|68.3|0|fraud_Torp-Labadie|61.901937|-144.144216
390-74-0028|3a8737f76804cac3296b225d01507994|2020-08-12|11:43:05|1597246985|grocery_pos|67.22|0|fraud_Heidenreich PLC|61.14171|-144.202013
390-74-0028|eb937e7db4e73e6d72ccf48c48df2231|2020-10-11|10:37:27|1602427047|grocery_pos|67.93|0|fraud_Hudson-Ratke|62.053681|-143.992486
390-74-0028|f6049c4e50e5cbdf6278fc0495b723d3|2021-12-04|09:25:50|1638627950|shopping_net|66.94|0|fraud_Greenholt, O'Hara and Balistreri|61.637403|-144.369182
390-74-0028|6cfaf24749369a61ac06aa08a29406b2|2021-01-24|11:32:52|1611505972|grocery_pos|65.66|0|fraud_Heidenreich PLC|62.327634|-145.761491
390-74-0028|ad608e51f01ccd9bfdae1bbed8526aeb|2020-08-21|04:34:58|1597998898|grocery_pos|60.07|0|fraud_Heller, Gutmann and Zieme|61.319095|-145.440965
390-74-0028|2dee1aa0b3f3afe5f5adeedd5c403009|2021-07-22|04:27:21|1626942441|misc_pos|67.13|0|fraud_Block Group|60.535313|-145.379518
390-74-0028|79b5bf619955f08af76eb7110bca5c41|2020-09-22|00:23:52|1600748632|grocery_pos|70.25|0|fraud_Moen, Reinger and Murphy|60.784626|-145.094105
390-74-0028|2e8955ea1d96784d1822f51c635b5e08|2021-07-04|11:18:57|1625411937|misc_pos|65.76|0|fraud_Monahan, Bogisich and Ledner|62.377453|-144.116343
390-74-0028|a9e56c52a76f3a8ca9bc06e4891277ab|2021-03-06|08:32:52|1615037572|misc_net|69.87|0|fraud_Dach-Nader|61.657515|-145.287278
390-74-0028|2ba3813787d48705163f893b5483f3c9|2022-04-14|07:04:02|1649934242|shopping_pos|66.46|0|fraud_Roob, Conn and Tremblay|61.128883|-145.501627
390-74-0028|e5cacf035be79138531b310de0f56a78|2021-04-24|04:21:53|1619252513|misc_pos|74.56|0|fraud_Reynolds-Schinner|62.289163|-144.853842
390-74-0028|7cbce18e761852f1bc335461935621ec|2020-04-16|04:10:34|1587024634|grocery_net|68.94|0|fraud_Hintz-Bruen|61.201119|-145.602434
390-74-0028|945d427241778692e24df0bb68373f40|2021-12-15|08:50:37|1639576237|shopping_net|70.03|0|fraud_Ruecker, Beer and Collier|60.801301|-145.307732
390-74-0028|91cdbdb92ff71d111be59d9b387995d5|2021-08-10|01:55:44|1628574944|misc_pos|73.55|0|fraud_Reynolds-Schinner|61.454508|-144.707632
390-74-0028|bd441be4bab72a447a9c27ebeb19f5ca|2021-10-24|04:30:46|1635064246|shopping_net|69.34|0|fraud_Langworth, Boehm and Gulgowski|61.115327|-144.564991
390-74-0028|2753e6da265aedca87d2a9330390327f|2021-12-23|10:52:26|1640274746|shopping_net|64.56|0|fraud_Schmeler, Bashirian and Price|61.565662|-145.262255
390-74-0028|972617ceb95e7bce8582ceb6c655a8ae|2022-03-29|00:33:23|1648528403|shopping_pos|62.57|0|fraud_Denesik and Sons|61.978883|-145.132478
390-74-0028|5b72e68db31b77edb4a6a8ac8b11e5d0|2021-09-08|07:42:42|1631101362|misc_pos|64.49|0|fraud_Boehm, Block and Jakubowski|60.695718|-144.568228
390-74-0028|8f8289c56f1cd591876788b88cb3a078|2021-04-26|03:28:58|1619422138|misc_pos|72.62|0|fraud_Halvorson Group|61.023836|-144.590954
390-74-0028|26043fa905b3082ef8de103d64f5b178|2020-06-13|11:08:38|1592060918|grocery_net|66.07|0|fraud_Gutmann Ltd|62.174571|-144.612452
390-74-0028|dcbac1f98ff213073cfc25cd60cf03b5|2021-11-13|02:00:35|1636786835|shopping_net|67.51|0|fraud_Cormier LLC|61.313325|-145.760555
390-74-0028|440cceedd61bc37a11c8cc764f85c6f0|2021-07-23|04:11:05|1627027865|misc_pos|70.76|0|fraud_Stamm-Rodriguez|61.847131|-145.586162
390-74-0028|fb41adb914b5e744ef69ca4cb06ecad5|2020-12-16|02:10:42|1608102642|grocery_pos|75.43|0|fraud_Murray-Smitham|62.069372|-144.729318
390-74-0028|f3ed31a245d06343868b18a9cc8c0170|2020-10-02|04:38:31|1601627911|grocery_pos|75.81|0|fraud_Padberg-Welch|62.299027|-144.919988
390-74-0028|6d51ece1cc9bfba9a0789413da97ff3b|2020-11-06|10:30:50|1604676650|grocery_pos|69.38|0|fraud_Rau and Sons|61.77006|-145.185985
390-74-0028|56e5028380d7bd99f9b587dbc410b4b9|2020-05-18|02:21:30|1589782890|grocery_net|64.34|0|fraud_Stokes, Christiansen and Sipes|61.187791|-145.53688
390-74-0028|9d09507da5acec3993b1ae445dd6317c|2020-06-11|10:29:15|1591885755|grocery_net|71.89|0|fraud_Ferry, Reichel and DuBuque|61.128216|-145.866921
390-74-0028|7d4a301e62728cde83d2731983e4b4bf|2021-04-28|11:20:12|1619623212|misc_pos|73.64|0|fraud_Torp-Lemke|60.483228|-145.260915
390-74-0028|fd02a15468d9dfefa92069b6f3616c37|2021-09-09|00:33:35|1631162015|misc_pos|68.53|0|fraud_Williamson LLC|62.288887|-144.474751
390-74-0028|3451f9f0a1cd854894661a64b3fda55d|2022-04-29|02:59:45|1651215585|shopping_pos|65.51|0|fraud_Baumbach, Hodkiewicz and Walsh|60.749773|-145.280815
390-74-0028|120879bb96764e4ecc97d5938e50ee2b|2021-05-14|09:01:39|1620997299|misc_pos|78.7|0|fraud_Balistreri-Nader|61.93623|-144.748359
390-74-0028|aa4ca4d07d1997da3c51874aa1ea4b04|2020-02-03|07:10:57|1580731857|gas_transport|60.63|0|fraud_Rodriguez Group|60.543383|-144.463736
390-74-0028|b40831b825fe05259b92ddb63a56b12e|2020-11-14|01:00:31|1605333631|grocery_pos|75.47|0|fraud_Schoen, Kuphal and Nitzsche|62.011621|-144.636517
390-74-0028|7affa7dbd6ca4fb57ed2d5a33a2d3d1c|2022-06-07|08:44:22|1654605862|shopping_pos|70.24|0|fraud_Weimann, Kuhic and Beahan|60.821166|-145.989092
390-74-0028|b5b9a573d8ec01ef717c1a2ce20bb75c|2020-05-08|02:54:23|1588920863|grocery_net|69.83|0|fraud_Ortiz Group|62.270575|-145.971235
390-74-0028|baf3d52e1fa5c16d7690aa934a3b7e3b|2020-12-20|09:25:46|1608474346|grocery_pos|66.94|0|fraud_Hudson-Ratke|62.044492|-144.107851
390-74-0028|e1027e9575e6c0ec6c7c765c2e0275f4|2021-01-20|04:32:11|1611135131|grocery_pos|74.1|0|fraud_Schamberger-O'Keefe|60.527162|-144.731877
390-74-0028|e6d32d30bb9f625376abad477aafe024|2020-09-26|10:02:09|1601128929|grocery_pos|66.28|0|fraud_Lockman Ltd|60.927789|-144.111351
390-74-0028|783ab6a4c0ee054be03d4ff02699a50f|2020-01-17|04:05:51|1579251951|gas_transport|67.13|0|fraud_Zieme, Bode and Dooley|61.520686|-144.729993
390-74-0028|1a3879c54decdee13fdbb90315e738ac|2020-03-20|03:36:33|1584689793|gas_transport|73.1|0|fraud_Olson, Becker and Koch|61.274672|-145.266052
390-74-0028|51bcd11778ae813499cb79666212495b|2020-07-30|10:42:09|1596120129|grocery_pos|70.44|0|fraud_Casper, Hand and Zulauf|61.860297|-144.167297
390-74-0028|04152db6fe393e0c6f78b62dcf96e43d|2021-10-04|09:46:47|1633355207|shopping_net|65.71|0|fraud_Rempel Inc|61.320124|-145.916946
390-74-0028|58d666cea518bcfee34153cd283dc373|2020-01-18|02:39:07|1579333147|gas_transport|69.66|0|fraud_Reilly, Heaney and Cole|61.941344|-144.753386
390-74-0028|4562f5a4fecbee0958c42f3cededfbcc|2020-05-29|01:56:20|1590731780|grocery_net|78.61|0|fraud_Roob LLC|62.239575|-144.131076
390-74-0028|7971c3d0018ab9a34c3889f092e74a4d|2020-11-28|09:27:11|1606573631|grocery_pos|72.8|0|fraud_Miller-Hauck|60.606848|-144.505179
390-74-0028|238b8ee2fcdce5a61b003b1af296ef12|2021-12-17|04:33:37|1639733617|shopping_net|79.5|0|fraud_Rempel Inc|62.065912|-144.418148
390-74-0028|36c0ff218c4f6bd7814c1590c21446d4|2021-09-18|05:30:59|1631957459|misc_pos|68.58|0|fraud_Thiel PLC|61.551525|-145.201071
390-74-0028|470fa3656f86f15d99ec1eebba111b54|2021-03-14|10:30:05|1615732205|misc_net|72.78|0|fraud_Hamill-Daugherty|61.223794|-145.64336
390-74-0028|6e938113599b75ce0d4f099363c9c232|2020-07-24|11:28:28|1595604508|grocery_pos|60.64|0|fraud_Bailey-Morar|62.019524|-145.504297
390-74-0028|fd525b617fb001f7d61f56da7d0cfec7|2022-01-08|10:21:52|1641655312|shopping_net|61.69|0|fraud_Ruecker, Beer and Collier|61.37009|-144.249812
390-74-0028|90c386279e3c94a96c3ada9cfaa0a34a|2020-06-18|08:48:32|1592484512|grocery_net|74.4|0|fraud_Ortiz Group|62.090495|-145.601988
390-74-0028|d0ac3d99c20bba0bb3e5336ee47899ea|2021-09-14|03:31:41|1631604701|misc_pos|73.79|0|fraud_Block Group|61.363624|-145.332236
390-74-0028|511989b2a526f621a4ce381f39b514d2|2021-07-10|06:01:35|1625911295|misc_pos|71.85|0|fraud_Torp-Lemke|61.912059|-145.786947
390-74-0028|ae93f04f70f297059ecb450285171aa8|2022-06-26|08:07:00|1656245220|shopping_pos|66.0|0|fraud_Nitzsche, Kessler and Wolff|60.662916|-144.58229
390-74-0028|487147bffcd01268f3a8d9929e326300|2022-03-31|05:46:11|1648719971|shopping_pos|76.04|0|fraud_Jast-McDermott|62.438771|-145.386398
390-74-0028|7909e7be816afee61530be99badacd7d|2021-09-01|03:49:05|1630482545|misc_pos|63.99|0|fraud_Boehm, Block and Jakubowski|61.161342|-145.879641
390-74-0028|5ecee520fb238d72ef711e4c7257eac4|2020-10-06|07:22:39|1601983359|grocery_pos|66.11|0|fraud_Bradtke PLC|61.486774|-145.915708
390-74-0028|b703dafb18feb19be70f8fb0fd7ec393|2020-05-19|10:41:11|1589899271|grocery_net|75.17|0|fraud_Towne, Walker and Borer|61.30022|-144.930384
390-74-0028|4ab46004b61e35cc6d0f47f492dbfda8|2021-08-28|09:16:51|1630156611|misc_pos|63.8|0|fraud_Wiza, Schaden and Stark|60.833538|-145.131551
390-74-0028|965059ab071de8e28ba813139e84fe50|2022-01-28|07:52:49|1643374369|shopping_net|68.47|0|fraud_Little, Gutmann and Lynch|60.629173|-144.64163
390-74-0028|ceb9b859a631cdf76640dd6e51b879b6|2021-06-18|07:23:01|1624015381|misc_pos|71.91|0|fraud_Turcotte-Halvorson|60.901261|-144.158342
390-74-0028|f3f580dadad107b9c3fabc00d53e237c|2022-03-20|03:18:01|1647760681|shopping_pos|70.08|0|fraud_Stoltenberg-Beatty|61.585149|-145.099352
390-74-0028|180f6e10de5f842a4b1e8cf38b2cb001|2020-07-10|09:28:02|1594387682|grocery_pos|69.3|0|fraud_Deckow-O'Conner|62.081688|-145.648502
390-74-0028|57345886adfa111d61f719ddea4dfd1f|2020-08-23|05:13:14|1598173994|grocery_pos|42.51|0|fraud_Koepp-Parker|61.527916|-145.524527
390-74-0028|93d9139a30d249e872cfe2ec05dc7dbf|2021-05-24|01:08:55|1621832935|misc_pos|41.2|0|fraud_Eichmann-Russel|62.079246|-145.095121
390-74-0028|97fc45dd2dc60950bbcee981645eaf22|2021-08-17|06:26:32|1629195992|misc_pos|54.92|0|fraud_Stiedemann Inc|60.569047|-145.118207
390-74-0028|e195162d2abd017602f82a5303f3335b|2020-02-08|00:43:30|1581140610|gas_transport|48.21|0|fraud_Luettgen PLC|61.667345|-145.463234
390-74-0028|34979032def4cfe080e14cddb7ff4953|2021-11-13|05:37:35|1636799855|shopping_net|42.84|0|fraud_Jast Ltd|61.96953|-145.836399
390-74-0028|ab1de5166607ddec98ee131124afc530|2020-09-12|04:11:41|1599898301|grocery_pos|53.25|0|fraud_Mosciski, Gislason and Mertz|62.306942|-144.850598
