ssn|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
707-79-1529|129c33dc62ea7e81bd860e90502a0f01|2022-07-18|02:20:52|1658125252|shopping_pos|45.94|0|fraud_Pacocha-Bauch|41.874863|-84.414117
707-79-1529|e5a910b47795537ed5b7de474bc60340|2022-06-25|11:40:22|1656171622|shopping_pos|70.42|0|fraud_Weimann, Kuhic and Beahan|42.132459|-84.44925
707-79-1529|9a77b2313f8ec71c9db32e66407f08cc|2021-12-12|10:22:21|1639322541|shopping_net|56.24|0|fraud_Fisher-Schowalter|41.916742|-85.303778
707-79-1529|020b4b51ebe5563ec5f272e4ceb91d2a|2020-03-07|05:24:10|1583576650|gas_transport|49.03|0|fraud_Luettgen PLC|41.267238|-85.12655
707-79-1529|4a52369e5645b71e76e5e1fa588987bd|2022-01-29|07:07:51|1643458071|shopping_net|66.86|0|fraud_Heathcote LLC|41.155816|-84.010708
707-79-1529|77a7f2d7656a05a6dc4015c2061c6dbb|2022-07-31|08:05:59|1659269159|shopping_pos|97.92|0|fraud_Botsford Ltd|41.843599|-84.0236
707-79-1529|64ed12c0caae363bd61e73d4680939e8|2020-02-22|04:53:41|1582365221|gas_transport|32.38|0|fraud_Kutch LLC|40.810404|-83.613952
707-79-1529|064841dab1486fec9bfe8b248a7d4d44|2021-08-06|07:52:26|1628250746|misc_net|47.61|0|fraud_Jaskolski-Vandervort|41.897601|-83.627133
707-79-1529|6371e84c2697dc5f9ede199b501ee101|2020-05-23|03:04:09|1590217449|gas_transport|40.36|0|fraud_Cummings LLC|42.151503|-83.995153
707-79-1529|297bb0d9ef2a1c56c1face9289e38173|2021-12-21|07:46:53|1640090813|shopping_net|51.4|0|fraud_Heathcote, Yost and Kertzmann|40.751154|-84.769352
707-79-1529|1fdee0006d2c5a4622af86e19367e12f|2020-08-22|03:15:20|1598080520|gas_transport|69.68|0|fraud_Mraz-Herzog|41.331703|-84.122143
707-79-1529|68a544ea5785a4143ff1d48871f0423d|2021-09-10|02:06:55|1631254015|misc_net|46.6|0|fraud_Johnson, Runolfsdottir and Mayer|42.111103|-84.777471
707-79-1529|e8334519fbe931f478ebdca98a8a5f8b|2020-03-25|05:25:25|1585128325|gas_transport|47.87|0|fraud_Heller-Langosh|42.393622|-85.207329
707-79-1529|63c412df8e45084ec2b1e111055ca2aa|2020-12-24|10:30:50|1608823850|grocery_pos|63.01|0|fraud_Stracke-Lemke|40.854434|-84.025431
707-79-1529|311c26f8ccded41cc39d6ae92cc6f072|2021-05-07|05:40:44|1620380444|grocery_pos|64.85|0|fraud_Bradtke PLC|42.463747|-85.482554
707-79-1529|3cde535db57b26e9a1ea9f9b1581e982|2021-08-08|07:44:06|1628423046|misc_net|55.99|0|fraud_Schmitt Ltd|41.203324|-83.74777
707-79-1529|fb148dc657f0ac405185f3dabbe45749|2022-02-10|10:25:08|1644506708|shopping_net|52.2|0|fraud_Fisher-Schowalter|41.681403|-85.331815
707-79-1529|f63f9aaa679707f9315359920bf8c623|2020-03-07|00:38:22|1583559502|gas_transport|81.5|0|fraud_Friesen-D'Amore|42.516316|-84.916994
707-79-1529|5d22885fff4510a4bb088546d70b9610|2022-06-04|04:31:37|1654331497|shopping_pos|49.37|0|fraud_Dooley Inc|41.855581|-84.423352
707-79-1529|6bc4d64c0c60ce70a67b6bcb30dd6047|2020-12-06|03:46:08|1607244368|grocery_pos|75.31|0|fraud_Auer-Mosciski|40.851801|-83.813844
707-79-1529|3a13badebce8cd00fbb26b19d14efded|2020-07-17|04:50:19|1594975819|gas_transport|46.16|0|fraud_Emard Inc|42.319358|-84.963879
707-79-1529|ecb0d12b946c96cd9af11ac685997c5e|2020-11-23|10:22:30|1606144950|grocery_pos|45.88|0|fraud_Koepp-Parker|42.080542|-85.406372
707-79-1529|d92d2e55c4ce754b71da62126d3e87e2|2020-10-14|03:49:23|1602661763|gas_transport|46.38|0|fraud_Greenholt, Jacobi and Gleason|41.337563|-84.798769
707-79-1529|a8bbaa0533c86aaa447ca6e01605a5be|2022-08-25|01:39:08|1661405948|shopping_pos|52.1|0|fraud_Lesch Ltd|41.565137|-84.082545
707-79-1529|44a30e451ee71b0cbb62f1a57ce7f4b3|2020-02-02|05:53:25|1580640805|gas_transport|46.54|0|fraud_Erdman-Kertzmann|41.603833|-83.827082
707-79-1529|e9aad081d81caeff8e3fcfe9da1fa334|2022-09-28|00:31:24|1664339484|entertainment|43.26|0|fraud_Dibbert and Sons|41.152236|-84.128145
707-79-1529|08657148e02de541f05fc2d70da446a4|2021-05-21|01:23:16|1621574596|grocery_pos|63.89|0|fraud_Hackett-Lueilwitz|42.399293|-85.457534
707-79-1529|0a3b46f7a01dd80ae4a675d83b6c2d6f|2021-07-10|00:13:10|1625890390|misc_net|74.88|0|fraud_Klocko LLC|42.008909|-85.213654
707-79-1529|93583c47b6ff6bda23b70865d059e5f5|2022-04-16|04:08:29|1650096509|shopping_net|35.32|0|fraud_Goyette Inc|41.245927|-83.819962
707-79-1529|e8ef05c1a0fa6587a8d1da678921b3dc|2021-11-13|02:00:24|1636786824|misc_pos|39.4|0|fraud_Boehm, Predovic and Reinger|41.743165|-83.573111
707-79-1529|c0c731f56160257fd196beb7b85b564f|2021-12-24|00:29:49|1640323789|shopping_net|40.4|0|fraud_Reichert, Rowe and Mraz|42.511404|-85.343599
707-79-1529|6e2af462510a177422893d4d2f7d8f15|2021-02-16|09:05:03|1613484303|grocery_pos|45.78|0|fraud_Deckow-O'Conner|41.144872|-83.793232
707-79-1529|f5ec9f044500bed634443a1162049d40|2020-09-04|04:23:07|1599207787|gas_transport|55.52|0|fraud_Tillman, Dickinson and Labadie|40.671947|-84.162423
707-79-1529|5dd2fafd66da87fb74ab0e20bf9b450d|2022-04-15|00:35:38|1649997338|shopping_net|38.02|0|fraud_Reichert, Shanahan and Hayes|42.454905|-85.291149
707-79-1529|8222b434f80c733f7a5fe6d0c5afba8b|2022-03-18|01:40:21|1647582021|shopping_net|56.29|0|fraud_Fisher-Schowalter|40.848336|-84.09319
707-79-1529|7ac01c0b78323258c0b6a5179b9f4fc6|2022-02-01|03:00:57|1643702457|shopping_net|43.44|0|fraud_Streich, Dietrich and Barton|40.879897|-83.724417
707-79-1529|71c01541b0a304acbb5cf424255953df|2020-09-24|07:23:30|1600946610|gas_transport|75.0|0|fraud_Kling Inc|40.915592|-84.845213
707-79-1529|179cb516944081bc2e8ea6506570f9bd|2021-02-16|04:57:25|1613469445|grocery_pos|74.1|0|fraud_Koepp-Witting|42.459347|-84.18281
707-79-1529|df9de63cbe5670f06fdc8d7db2e67d25|2022-05-17|09:17:20|1652793440|shopping_net|64.82|0|fraud_Gerlach Inc|42.377502|-85.153177
707-79-1529|3536094b4f1ed697a1cdfca11a04b952|2020-12-09|09:52:11|1607525531|grocery_pos|75.23|0|fraud_Auer-Mosciski|40.715771|-83.881757
707-79-1529|832ca6c4ccac56f8ec3208da3388d10d|2022-09-20|03:50:48|1663660248|shopping_pos|51.7|0|fraud_Jast-McDermott|42.510101|-84.409904
707-79-1529|e2683f82410014ab98862b7164c372bf|2022-08-08|05:48:09|1659952089|shopping_pos|97.13|0|fraud_Hermann and Sons|40.877342|-84.98018
707-79-1529|acf87cc525e808f8ca2c5c339446190b|2021-03-08|05:56:43|1615201003|grocery_pos|49.98|0|fraud_Kutch and Sons|40.790219|-83.987992
707-79-1529|9db6ac1b2e9d4a06170c71ac331b43aa|2020-05-22|08:43:14|1590151394|gas_transport|51.09|0|fraud_Huels-Nolan|41.706248|-85.469386
707-79-1529|821682dbdb306f7b2dfca39740ccef30|2021-09-10|01:25:45|1631251545|misc_net|60.0|0|fraud_Welch Inc|42.380634|-85.472387
707-79-1529|3c52fd636c986b000df4f89b14ef3807|2020-07-15|03:01:51|1594796511|gas_transport|61.83|0|fraud_Heller-Langosh|42.506899|-84.266825
707-79-1529|4214ea8271bb9b25321c56d0117fe707|2021-07-30|07:06:37|1627643197|misc_net|61.3|0|fraud_Kuphal-Bartoletti|42.072806|-84.736063
707-79-1529|4d56f664f5bd93aeb854530549972cb6|2021-01-28|00:46:53|1611812813|grocery_pos|47.95|0|fraud_Strosin-Cruickshank|41.1556|-85.330086
707-79-1529|d9af587820953b423a28357816aa15cd|2021-05-01|05:52:06|1619862726|grocery_pos|77.81|0|fraud_Hudson-Ratke|42.448157|-84.38166
707-79-1529|1394fedd8c3a0a5ff427e06f3fe816a3|2021-08-07|09:48:47|1628344127|misc_net|61.21|0|fraud_Volkman Ltd|42.188569|-84.244667
707-79-1529|fb7da4330023b81d20542aef9dfce383|2021-02-06|03:24:53|1612599893|grocery_pos|44.62|0|fraud_Bailey-Morar|41.755845|-83.653761
707-79-1529|8e97fcfadce236e885aedace67f03b86|2020-03-15|08:50:45|1584276645|gas_transport|53.93|0|fraud_Connelly, Reichert and Fritsch|42.315457|-83.736223
707-79-1529|412c381f7a9f8457af1d086f57e8fef2|2022-06-20|06:15:41|1655720141|shopping_pos|81.84|0|fraud_Turner and Sons|41.481411|-84.700907
707-79-1529|9e6dd0a1a1c33e044a9446a4f9a7a0bb|2022-08-07|04:39:27|1659861567|shopping_pos|60.8|0|fraud_Mayert Group|41.204946|-85.063147
707-79-1529|15174ea378623198e66d1f5fa3f45b38|2020-12-06|01:55:52|1607237752|grocery_pos|62.8|0|fraud_Padberg-Welch|42.084416|-85.359512
707-79-1529|d854c5471e68daaee773ae16e27a19d2|2022-08-27|00:03:27|1661573007|shopping_pos|66.2|0|fraud_Watsica, Haag and Considine|41.864816|-84.394342
707-79-1529|7eaf153021881d4f302d3dbab9e35fa1|2020-09-20|05:40:39|1600594839|gas_transport|85.28|0|fraud_Schaefer, Maggio and Daugherty|42.626509|-83.752071
707-79-1529|8eae2564481cef1841c68f05455445e9|2022-10-07|05:19:13|1665134353|entertainment|40.8|0|fraud_Kling-Ernser|41.861207|-84.861788
707-79-1529|90cbbf56d342dab03ec5279320276c07|2021-12-10|08:19:49|1639142389|shopping_net|27.06|0|fraud_Altenwerth, Cartwright and Koss|41.212329|-83.835968
707-79-1529|027e6b1075b8c0a424ec6a40fb1da08f|2021-06-06|02:03:31|1622959411|misc_net|62.27|0|fraud_Durgan-Auer|41.218982|-83.758284
707-79-1529|d048601a26e4e74a2e924cddcdc53f1d|2022-04-03|07:04:44|1648983884|shopping_net|69.81|0|fraud_Reichert, Rowe and Mraz|41.981097|-85.356967
707-79-1529|551f24d4090660e8dd614c28c78aca75|2021-06-29|02:17:17|1624947437|misc_net|53.76|0|fraud_Kuhn LLC|42.188721|-83.660628
707-79-1529|820881082fdf8fd8376915fb593a0a30|2020-09-23|04:10:34|1600848634|gas_transport|51.09|0|fraud_Streich, Hansen and Veum|42.119766|-85.37208
707-79-1529|7a7a04dca6c4043d85a1aa68295088c4|2021-07-31|06:15:03|1627726503|misc_net|67.23|0|fraud_Volkman Ltd|40.94147|-84.902872
707-79-1529|1508e1fdd2ed2fc793d3c55b458159b8|2020-09-10|09:58:26|1599746306|gas_transport|50.2|0|fraud_Harber Inc|42.153013|-85.418884
707-79-1529|89e6e03085b1910774e76d239bdf4fd5|2022-05-17|08:11:34|1652789494|shopping_net|87.25|0|fraud_Reichert, Shanahan and Hayes|41.762036|-83.567561
707-79-1529|4ff4e6b6d3ac5db6dde11e2506da7d7c|2021-12-23|05:22:30|1640254950|shopping_net|44.59|0|fraud_Kassulke PLC|41.013574|-83.938294
707-79-1529|a4613062ef1d7798d1953f911d7fcc1b|2020-10-25|06:18:56|1603621136|gas_transport|54.29|0|fraud_Brekke and Sons|41.786937|-84.510433
707-79-1529|6a983214a4da192ec456d870c31a14ca|2020-10-31|05:56:38|1604138198|grocery_net|67.12|0|fraud_VonRueden Group|42.14756|-85.486164
707-79-1529|85b7be1de3690608ff194d4558cc4bbb|2022-05-07|08:21:46|1651926106|shopping_net|61.68|0|fraud_Mohr-Bayer|41.106183|-84.284221
707-79-1529|821add693f6c009a81263391f027fdea|2022-06-04|04:47:53|1654332473|shopping_pos|66.15|0|fraud_Turner and Sons|41.726148|-85.349195
707-79-1529|1135f2926ab9bb990e9897bab85cb16e|2020-08-28|11:04:49|1598627089|gas_transport|67.32|0|fraud_Harber Inc|42.331779|-83.750346
707-79-1529|f1c5c58b7cb4aeadf675c1d674816443|2022-09-09|02:23:12|1662704592|shopping_pos|61.35|0|fraud_Macejkovic-Lesch|41.231872|-83.706237
707-79-1529|6a1fbe617d5e31293d54680c67d1936f|2021-12-15|05:18:10|1639563490|shopping_net|84.65|0|fraud_Schmeler, Bashirian and Price|41.767175|-84.642248
707-79-1529|bbe0090b0afe7e8bc299ebdb73cd858e|2022-10-06|05:15:46|1665047746|entertainment|54.12|0|fraud_Spencer PLC|41.626338|-84.264731
707-79-1529|9197e4ff127f2bef0dca9b7f2318e26d|2021-06-11|11:54:40|1623426880|misc_net|84.27|0|fraud_Kerluke, Kertzmann and Wiza|41.899561|-84.498013
707-79-1529|da5daf8eab22a01e0b53f5da23a571e0|2020-04-23|04:45:40|1587631540|gas_transport|30.75|0|fraud_Emard Inc|41.70035|-84.819207
707-79-1529|cadae2b34675e15121341393d40bdf9d|2020-04-13|07:15:58|1586776558|gas_transport|74.88|0|fraud_Brekke and Sons|42.476394|-83.707513
707-79-1529|412495384ab5dcd5270b9a76c5919465|2022-02-20|08:50:06|1645365006|shopping_net|68.21|0|fraud_Schmidt and Sons|40.739037|-83.86225
707-79-1529|80eddb2361ade7a5f5f7dd1929a79cf2|2020-10-29|02:34:13|1603953253|grocery_net|37.4|0|fraud_Rempel PLC|42.394068|-84.151544
707-79-1529|14865ade89b481908e0d10ba3970a6d6|2020-01-10|08:23:54|1578662634|gas_transport|67.4|0|fraud_Raynor, Feest and Miller|40.824039|-83.603426
707-79-1529|6263cf59ca4e442eb25cbf0a0a1606be|2020-12-18|00:17:42|1608268662|grocery_pos|36.46|0|fraud_Lockman Ltd|41.582356|-83.785807
707-79-1529|28148b2848438c1c957a744e96d46ea8|2022-05-26|03:12:42|1653549162|shopping_pos|46.76|0|fraud_Torphy-Goyette|40.817733|-84.683604
707-79-1529|152be6ed613ec12612301ad5f57db0b3|2021-10-24|01:15:02|1635052502|misc_pos|85.29|0|fraud_Wiza, Schaden and Stark|42.372487|-84.399281
707-79-1529|8d58634328eeffbf097f3820148f8e60|2021-03-06|08:57:58|1615039078|grocery_pos|67.95|0|fraud_Wolf Inc|42.32781|-85.453501
707-79-1529|2e2f776b64657a2e2c22402aa7be87b3|2021-08-26|02:52:16|1629960736|misc_net|47.28|0|fraud_Mante Group|41.53911|-85.194817
707-79-1529|1385e6752a96cf2ab2fccd68663d6654|2022-09-16|09:16:38|1663334198|shopping_pos|71.36|0|fraud_Lesch Ltd|42.562319|-84.744385
707-79-1529|50cd3cd0fb8c760016a9f6b01d77d5c9|2022-07-10|10:17:55|1657462675|shopping_pos|67.52|0|fraud_Lesch Ltd|40.846853|-84.780503
707-79-1529|985a8cf1a50bd87db75f9c53f35a99f4|2022-09-10|04:22:49|1662798169|shopping_pos|62.74|0|fraud_Pfeffer and Sons|42.078484|-84.19505
707-79-1529|25f22c7b510ba218a702b0ef3a3fa9f6|2021-07-18|07:38:45|1626608325|misc_net|44.76|0|fraud_Johnson, Runolfsdottir and Mayer|40.666093|-85.17562
707-79-1529|6c52a0ef0fa3638561549ce8ba1b2808|2020-12-23|07:13:43|1608725623|grocery_pos|45.06|0|fraud_Kuhic Inc|42.22136|-83.86161
707-79-1529|f478dfdb194c171a4f2f5156ba216bc6|2021-05-24|09:24:19|1621862659|grocery_pos|63.56|0|fraud_Bogisich Inc|41.311658|-83.567112
707-79-1529|163b791e7cee82028db2ab20c92a5b5e|2022-08-01|01:42:16|1659332536|shopping_pos|86.05|0|fraud_Quitzon, Green and Bashirian|41.887819|-83.860105
707-79-1529|dde3843342df4c10dda4df10b70e5505|2022-06-03|07:42:38|1654256558|shopping_pos|60.27|0|fraud_Quitzon, Green and Bashirian|41.263894|-83.59304
707-79-1529|10e7ec4773639fe566020ba009e6ff3b|2021-09-17|07:24:37|1631877877|misc_pos|92.09|0|fraud_Roberts-Beahan|41.210257|-84.18793
707-79-1529|82861c0e778d12f3eccd380c8bd185db|2021-05-17|08:15:33|1621253733|grocery_pos|62.26|0|fraud_Heller, Gutmann and Zieme|42.530156|-83.835623
707-79-1529|e405b5f982c2a50bcfc5f16fda5621a2|2021-07-27|00:53:22|1627361602|misc_net|42.19|0|fraud_Durgan-Auer|42.417933|-84.139639
707-79-1529|781402ce1e074238dd8178c67e6e46bd|2020-08-29|08:37:57|1598704677|gas_transport|70.53|0|fraud_Erdman-Kertzmann|40.685299|-84.852875
707-79-1529|374671cc703f3dd1fedcee85703e5a0e|2022-04-04|04:01:08|1649059268|shopping_net|46.55|0|fraud_Kozey-Boehm|40.975975|-84.301987
707-79-1529|a0571472c3528f95bc12b73d417929e4|2022-06-20|04:03:05|1655712185|shopping_pos|57.64|0|fraud_Watsica, Haag and Considine|41.448432|-83.643885
707-79-1529|5174df71ace58df97ba6acf4fd501f9c|2021-10-13|01:20:45|1634102445|misc_pos|74.68|0|fraud_Roberts-Beahan|41.66099|-85.001975
707-79-1529|1af89975478d67213e402eccd3c47b41|2020-03-16|11:39:19|1584373159|gas_transport|80.76|0|fraud_Cummings LLC|41.363789|-84.735561
707-79-1529|b8daf6feef509071f99be2d334d1a311|2022-07-11|05:18:12|1657531092|shopping_pos|68.35|0|fraud_Baumbach, Hodkiewicz and Walsh|42.544777|-84.386668
707-79-1529|e7ceacff236320d8ccae1cc79a054d4c|2020-12-20|09:59:44|1608476384|grocery_pos|48.07|0|fraud_Stracke-Lemke|41.69682|-83.995742
707-79-1529|32723b3aa788b1d00d6dba80b21770a6|2021-02-06|02:01:48|1612594908|grocery_pos|55.94|0|fraud_Goldner, Kovacek and Abbott|40.990097|-84.937848
707-79-1529|52167548914c0875c77abbaaeeae2ab5|2020-03-11|09:16:24|1583932584|gas_transport|71.22|0|fraud_Kutch LLC|40.958761|-84.601196
707-79-1529|612f5d10d3c022ac37a39b643b0d9cf3|2020-04-16|09:20:59|1587043259|gas_transport|53.16|0|fraud_Torp-Labadie|41.379365|-84.472726
707-79-1529|6d75e3c01f7c08addc2d113bee903906|2021-08-05|03:20:49|1628148049|misc_net|49.85|0|fraud_Ferry, Lynch and Kautzer|41.28813|-85.402904
707-79-1529|6bb3f90ac9e3f0e112cd5eb7b2f8cea1|2021-05-23|02:30:55|1621751455|grocery_pos|62.05|0|fraud_Lockman Ltd|40.905731|-84.720827
707-79-1529|d51f4c8201b14af46e5044c46b5805ae|2020-04-05|10:35:36|1586097336|gas_transport|60.3|0|fraud_Luettgen PLC|42.191358|-85.196722
707-79-1529|2e764d0acff6cca4afbb74f91611b0a6|2022-05-20|05:18:04|1653038284|shopping_pos|62.56|0|fraud_Jacobi and Sons|42.084084|-84.302414
707-79-1529|ae0b811b6c527a60a9f2fa50259086de|2020-12-31|01:22:57|1609395777|grocery_pos|69.01|0|fraud_Schoen, Kuphal and Nitzsche|40.877049|-84.193782
707-79-1529|0455832929d21689b726232bf2c8714f|2021-11-20|03:24:54|1637396694|misc_pos|51.89|0|fraud_Cremin, Hamill and Reichel|41.394714|-84.959908
707-79-1529|9c5b6acdaf15277b172d31c69b51113d|2020-12-22|06:06:01|1608635161|grocery_pos|48.5|0|fraud_Cole PLC|41.514404|-84.246284
707-79-1529|2036de18d7a46d1bb50613d66da7456a|2022-08-02|10:57:39|1659452259|shopping_pos|49.82|0|fraud_Goyette, Howell and Collier|41.126069|-84.14139
707-79-1529|55d52e499e5c2eac4c6d3e9616093153|2021-12-13|11:50:54|1639414254|shopping_net|70.55|0|fraud_Romaguera, Cruickshank and Greenholt|41.230065|-85.00517
707-79-1529|0a36e4a323fba2ede1b30560e3dc7d3b|2021-05-16|05:33:24|1621157604|grocery_pos|82.74|0|fraud_Strosin-Cruickshank|41.786755|-83.758444
707-79-1529|a7e2ae21ca44ee66bc16b01d81376921|2020-12-06|03:21:26|1607242886|grocery_pos|71.67|0|fraud_Schamberger-O'Keefe|40.854509|-84.909507
707-79-1529|11bf57867a80ac7b579c2b6275215286|2020-07-30|00:34:27|1596083667|gas_transport|38.86|0|fraud_Bins-Rice|42.290355|-83.767499
707-79-1529|29cd9532b61100d98ebc548560e995e1|2021-12-30|05:33:18|1640860398|shopping_net|51.47|0|fraud_Ruecker, Beer and Collier|41.148364|-84.980723
707-79-1529|d6d1d27f14ae5fa5018c2d9bf387001f|2020-10-27|06:45:05|1603795505|grocery_net|47.14|0|fraud_Rutherford, Homenick and Bergstrom|42.391703|-84.436996
707-79-1529|c2a5d11ef43f11f1280ddaefc3d05118|2022-05-26|08:30:28|1653568228|shopping_pos|33.78|0|fraud_Hermann and Sons|42.137474|-84.525609
707-79-1529|f8324229cb3bb57807acbf3bd5da9de5|2021-11-11|04:35:28|1636623328|misc_pos|76.09|0|fraud_Eichmann-Russel|42.224399|-84.901816
707-79-1529|0a9cc0b7ea201221295d52d6ae2593f3|2020-02-17|04:42:40|1581932560|gas_transport|62.43|0|fraud_Kutch, Hermiston and Farrell|42.465863|-84.701619
707-79-1529|c1e4084c9a68c1ff7d6f22c2a0288bf4|2021-08-04|05:56:09|1628070969|misc_net|47.47|0|fraud_Jaskolski-Vandervort|42.075056|-84.664997
707-79-1529|e9c5d9018566cfb3d06eeebaac4f709b|2020-07-08|01:17:07|1594185427|gas_transport|59.25|0|fraud_Erdman-Kertzmann|41.584868|-83.732025
707-79-1529|4bcc058ecfccf1cbde989a95932ebc8c|2021-07-04|08:54:41|1625403281|misc_net|48.84|0|fraud_Koelpin and Sons|42.019139|-84.339579
707-79-1529|d89d64972dc8bee74e0d057c30164aef|2021-10-28|07:48:46|1635421726|misc_pos|69.16|0|fraud_Terry, Johns and Bins|41.738781|-84.43248
707-79-1529|b365e3f5e8d435fae236de12f6cda754|2021-10-19|03:29:43|1634628583|misc_pos|57.64|0|fraud_Thiel PLC|41.426842|-84.304022
707-79-1529|fb1296681786d51f4fdc9c24eb4be04e|2020-12-04|00:11:54|1607058714|grocery_pos|40.25|0|fraud_Huel, Hammes and Witting|42.443389|-84.433433
707-79-1529|d8ba9328b03af41a3ecd40cd251ee24c|2021-12-10|06:24:15|1639135455|shopping_net|38.6|0|fraud_Boyer-Reichert|40.84676|-84.677344
707-79-1529|befa45075e62dd9e3d9e74fd434fa291|2020-12-20|04:09:34|1608455374|grocery_pos|55.55|0|fraud_Goodwin-Nitzsche|41.631176|-84.98959
707-79-1529|6370b368513ece985598013945599482|2022-10-02|00:31:23|1664685083|entertainment|93.13|0|fraud_Hoppe, Harris and Bednar|41.204789|-84.755667
707-79-1529|b3c97f3e7b8bba9a403bce483845b308|2020-02-21|03:21:32|1582273292|gas_transport|70.0|0|fraud_Bernhard Inc|41.649908|-84.888436
707-79-1529|12512a269fdcfbfc3023ad15f97ff71a|2021-11-08|11:24:44|1636388684|misc_pos|73.82|0|fraud_Schmeler Inc|42.245197|-85.35056
707-79-1529|bfa7674c41a29984c35c4c7ec5ec5b1e|2020-06-23|09:18:38|1592918318|gas_transport|32.07|0|fraud_Huels-Nolan|42.207716|-84.896154
707-79-1529|509c04d98cb65a68f00d46182a2591b8|2022-04-01|07:49:22|1648813762|shopping_net|47.88|0|fraud_Heathcote LLC|40.809114|-84.188872
707-79-1529|3840173630b35f4b3a70c3b7e35a9fb1|2022-06-24|02:14:56|1656051296|shopping_pos|62.82|0|fraud_Kuhn LLC|42.213861|-84.643133
707-79-1529|dc9fcf484fc65b72eecedee67df4ee87|2021-09-14|08:11:31|1631621491|misc_net|72.22|0|fraud_Block-Parisian|41.238635|-85.297948
707-79-1529|06f5b0a37f7f297800d03a888f5ddf8e|2022-04-12|08:11:42|1649765502|shopping_net|71.55|0|fraud_Towne, Greenholt and Koepp|42.247791|-85.034562
707-79-1529|6714d4d224ec3955710f36d7e7c7823b|2022-02-01|00:10:43|1643692243|shopping_net|51.33|0|fraud_Reichert, Shanahan and Hayes|42.023155|-83.869956
707-79-1529|d5507c311f113a2d2da7b0d54cedb5c9|2022-01-31|09:26:02|1643639162|shopping_net|62.74|0|fraud_Kihn, Abernathy and Douglas|41.577196|-84.436763
707-79-1529|11b542052d1ae4b97661d2da7dd6dcab|2021-09-05|10:16:34|1630851394|misc_net|60.24|0|fraud_Kuphal-Bartoletti|42.30211|-84.444746
707-79-1529|46acc89a0b2ab8c4b72d167a38985044|2020-11-07|02:16:10|1604733370|grocery_net|49.31|0|fraud_Adams, Kovacek and Kuhlman|42.652896|-84.421784
707-79-1529|cd052e5ad408d7e895b0349f6a55568c|2022-02-19|03:43:18|1645260198|shopping_net|77.98|0|fraud_Cormier LLC|42.547293|-85.406229
707-79-1529|7f96dceec4a0e53a7f1a5deb39d6549e|2022-06-04|10:59:52|1654354792|shopping_pos|74.02|0|fraud_Beier-Hyatt|42.459595|-85.371579
707-79-1529|75b6bb5dd002bb4ce6bc8414d86f673f|2020-10-01|10:30:26|1601562626|gas_transport|48.36|0|fraud_Koss and Sons|42.353703|-84.881224
707-79-1529|9333376f276c12d12bfade2c8ca7babb|2021-06-04|06:15:14|1622801714|misc_net|78.35|0|fraud_Bogisich-Homenick|41.199147|-85.437849
