ssn|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
884-30-1393|5ea1dfc718c4c24123a835a8cd57f743|2020-08-30|00:06:19|1598760379|gas_transport|54.69|0|fraud_Zieme, Bode and Dooley|32.420724|-96.554208
884-30-1393|89355817e25688f3ab0dac326b1d4845|2020-12-27|03:57:56|1609059476|grocery_pos|74.37|0|fraud_Kilback LLC|31.835214|-96.687723
884-30-1393|27f1d31e8256d7256c95051d41f9ea26|2021-06-04|10:32:45|1622817165|grocery_pos|59.76|0|fraud_Rau and Sons|32.423031|-95.670775
884-30-1393|9990179a9a3ed314ee84833dc81af642|2020-05-31|04:39:53|1590914393|gas_transport|47.05|0|fraud_Cummerata-Jones|32.540749|-96.657096
884-30-1393|fcab47616ece6a99ba80aba3df9ce574|2020-06-20|03:37:32|1592638652|gas_transport|89.9|0|fraud_Reilly, Heaney and Cole|31.121351|-95.98236
884-30-1393|f247af0f583f4108b8f075924379c8f7|2020-06-13|08:31:59|1592051519|gas_transport|56.23|0|fraud_Parisian and Sons|32.000561|-95.564112
884-30-1393|d2186c378ea3ffee681972996cccc532|2020-08-07|09:09:25|1596805765|gas_transport|80.27|0|fraud_Greenholt, Jacobi and Gleason|31.960401|-96.857513
884-30-1393|72d44bec35d7f633225439ee669277af|2021-04-09|07:10:54|1617966654|grocery_pos|59.42|0|fraud_Kiehn-Emmerich|32.227746|-95.872848
884-30-1393|3cde208f7fbc03153ccffa46d505357e|2020-10-12|05:53:07|1602496387|gas_transport|73.22|0|fraud_Greenholt, Jacobi and Gleason|31.478176|-95.355147
884-30-1393|e926b2cac9ef4031ac45acf8ba3f0c3e|2020-04-29|11:56:30|1588175790|gas_transport|101.4|0|fraud_Harris Inc|32.558558|-95.92593
884-30-1393|cd7dfd47f1d5ba544835e44925faa105|2020-09-05|08:57:49|1599310669|gas_transport|55.4|0|fraud_Sporer Inc|32.441381|-97.196005
884-30-1393|5a61f3dff85295c87b48f7f410645b1c|2020-05-23|10:45:05|1590245105|gas_transport|49.36|0|fraud_Luettgen PLC|30.989545|-96.804644
884-30-1393|da0cab1201363502829d17063b2b2307|2020-06-05|11:55:57|1591372557|gas_transport|54.39|0|fraud_Heller-Langosh|31.726658|-95.531702
884-30-1393|48666ea0c8004da644945b135006d2ed|2020-12-19|08:26:50|1608384410|grocery_pos|73.94|0|fraud_Bailey-Morar|32.367717|-95.64545
884-30-1393|b85c5b575ffe39252e3fe7afb78e2aaa|2021-02-14|03:32:55|1613291575|grocery_pos|55.11|0|fraud_Casper, Hand and Zulauf|32.54679|-97.115595
884-30-1393|5725015c14a73e98a99bb9b9e6972117|2021-07-29|08:29:09|1627561749|misc_net|67.05|0|fraud_Ruecker Group|32.642809|-96.539437
884-30-1393|4e3cd71c1a8cc741aadeef967d011694|2021-03-12|09:15:02|1615558502|grocery_pos|58.34|0|fraud_Cole PLC|31.448854|-96.505206
884-30-1393|1b0d008c6308cc09829f352d79f2aa0e|2020-06-20|03:14:31|1592637271|gas_transport|58.11|0|fraud_Huels-Hahn|32.028577|-97.232676
884-30-1393|d574af870e8c32c46dc1b6c7eb01a038|2020-04-09|09:25:44|1586438744|gas_transport|43.56|0|fraud_Emard Inc|32.434324|-96.414049
884-30-1393|19139bcabc33e319c76eef981c5d586f|2021-03-31|04:03:16|1617177796|grocery_pos|79.75|0|fraud_Hudson-Ratke|31.203717|-95.525279
884-30-1393|90f03d85b19ecc432a25b04fd1f0771d|2020-11-02|11:32:46|1604334766|grocery_net|43.35|0|fraud_McCullough Group|32.610118|-96.532094
884-30-1393|642ec43530bcdc1f0a40eea7efb8561f|2020-12-06|08:44:08|1607262248|grocery_net|64.12|0|fraud_Spinka Inc|32.508681|-96.130165
884-30-1393|b8bc8170a4dd6e692321d0dd05d416fa|2021-07-28|07:09:26|1627470566|misc_net|32.91|0|fraud_Durgan-Auer|32.404196|-96.403626
884-30-1393|3b7848fc507730ee7d3eff2603a0bbd9|2020-12-01|07:44:44|1606826684|grocery_net|51.17|0|fraud_Wiegand-Lowe|32.182012|-97.17424
884-30-1393|2b0b16358e8dc9d4adafa6f5dddeff55|2021-02-09|09:46:46|1612882006|grocery_pos|87.91|0|fraud_Koepp-Witting|32.622788|-96.061534
884-30-1393|ab4719af0e09da8f51c06c61cdb84405|2021-03-24|11:39:30|1616600370|grocery_pos|72.08|0|fraud_Kiehn Inc|31.551134|-95.70951
884-30-1393|73f00abf5cf19cfab0918d1a33f8eacd|2021-06-10|02:52:49|1623307969|grocery_pos|52.22|0|fraud_DuBuque LLC|31.697197|-95.302791
884-30-1393|b31631c1f494ce8db83c5042a08f4aa5|2020-07-25|06:39:36|1595673576|gas_transport|58.71|0|fraud_Stroman, Hudson and Erdman|31.404009|-95.9876
884-30-1393|8be2a1e0d3aa65d7578e5b3dfa85c395|2020-05-15|04:39:17|1589531957|gas_transport|54.83|0|fraud_Christiansen, Goyette and Schamberger|32.121772|-96.703034
884-30-1393|9e51e5eea473b8da01acaec74d95eba8|2021-05-13|01:47:51|1620884871|grocery_pos|67.61|0|fraud_Schumm, Bauch and Ondricka|30.900875|-95.301367
884-30-1393|f5055ea47a3b6a4c7167db45a9e73cda|2021-01-16|07:28:58|1610800138|grocery_pos|70.2|0|fraud_Hackett-Lueilwitz|31.331882|-96.216994
884-30-1393|f4d3491000b22a10f477f142748c5158|2020-04-03|02:54:42|1585896882|gas_transport|53.7|0|fraud_Harris Inc|32.761505|-97.283465
884-30-1393|1b26c427588e4f3c2dfe9c1ae630f0f2|2021-04-08|10:07:01|1617890821|grocery_pos|80.54|0|fraud_Miller-Hauck|31.340634|-97.086107
884-30-1393|52c73a0b5740d47b6e59782c5fe8e48f|2021-02-03|01:03:32|1612332212|grocery_pos|52.88|0|fraud_Padberg-Welch|32.427731|-95.755766
884-30-1393|ca4e858b38ea69d49f0362ce7a93989c|2020-07-13|09:55:46|1594648546|gas_transport|38.72|0|fraud_Erdman-Kertzmann|31.825727|-96.598961
884-30-1393|049402ce6ffc28373dc16051a3c6bf92|2020-12-18|10:32:12|1608305532|grocery_net|68.96|0|fraud_Swaniawski, Bahringer and Ledner|32.84664|-95.897439
884-30-1393|82b0326ca2f6b57fba065753b6dc0364|2021-04-26|03:03:12|1619420592|grocery_pos|64.97|0|fraud_Barton Inc|32.792223|-95.679334
884-30-1393|845a6ef947e9365e3686390c68574b18|2020-11-07|05:09:46|1604743786|grocery_net|83.46|0|fraud_Swift, Bradtke and Marquardt|31.288622|-96.641785
884-30-1393|f4fc8dbeed500a4488b27b694b18a9a3|2020-11-14|03:46:48|1605343608|grocery_net|71.96|0|fraud_Collier Inc|32.843556|-96.796983
884-30-1393|c6f197b98b7a8b2eca185652a83881bd|2020-09-30|06:24:06|1601461446|gas_transport|67.73|0|fraud_Brekke and Sons|30.911664|-95.676912
884-30-1393|252943799bf01afd681f17f356f731b9|2021-08-09|03:50:39|1628495439|misc_net|64.83|0|fraud_Dooley-Thompson|32.578678|-95.693487
884-30-1393|c0e994859d60b0f6f91bc38014050dfd|2020-03-18|00:49:30|1584506970|gas_transport|73.33|0|fraud_Prohaska-Murray|32.594003|-95.458822
884-30-1393|a114e7abcfa2f9fb5342004d7264c43a|2021-04-03|03:18:01|1617434281|grocery_pos|53.16|0|fraud_Doyle Ltd|30.975257|-97.224716
884-30-1393|37be0cb9584699595bd24c43313aff50|2021-04-29|09:22:06|1619702526|grocery_pos|65.85|0|fraud_Vandervort-Funk|32.082817|-96.443504
884-30-1393|82b15dabe1ceed639e2cd4247dc5f89e|2021-01-01|08:53:07|1609509187|grocery_pos|80.41|0|fraud_Cartwright-Harris|31.110851|-95.889703
884-30-1393|4fb60146b4358dd0479022c1f0246374|2020-12-08|03:08:54|1607414934|grocery_net|84.85|0|fraud_Kutch Group|31.038705|-96.624982
884-30-1393|5a0e191e00ac0f8fcda5a9e19b4be041|2021-09-02|11:04:56|1630595096|misc_net|74.55|0|fraud_Lehner, Mosciski and King|32.726444|-97.200929
884-30-1393|03341a6385b944deecc7d16f5e4fcebb|2020-06-19|03:03:07|1592550187|gas_transport|79.98|0|fraud_Berge LLC|32.349362|-95.740724
884-30-1393|8c9b8380adf011668c25fe38198361c8|2020-08-27|00:01:06|1598500866|gas_transport|67.5|0|fraud_Erdman-Kertzmann|31.581078|-97.015777
884-30-1393|6aff4495ff3d709177af29fcce191b53|2020-08-02|02:48:21|1596350901|gas_transport|48.49|0|fraud_Heller-Langosh|31.022748|-97.023855
884-30-1393|5b6ca6a3591ab6c7d644a00354155c8d|2020-08-09|09:21:27|1596979287|gas_transport|65.12|0|fraud_Stroman, Hudson and Erdman|31.575541|-96.052301
884-30-1393|4cc96a08f3ece8002a8d4c12624d69e9|2020-05-03|07:34:58|1588505698|gas_transport|39.89|0|fraud_Rodriguez Group|31.923557|-97.285633
884-30-1393|7709e5055002096a4d640ead15acb383|2020-12-20|11:27:05|1608481625|grocery_pos|52.39|0|fraud_Mosciski, Gislason and Mertz|32.401072|-96.397115
884-30-1393|b1918bab157419fad32e8c1df3bc8432|2020-09-12|10:30:34|1599921034|gas_transport|51.64|0|fraud_Schaefer, Maggio and Daugherty|32.676187|-95.819255
884-30-1393|56f3fc1b6e54586badcd6a03bb4dcb3e|2020-03-22|08:08:45|1584878925|gas_transport|57.73|0|fraud_Sporer Inc|31.227534|-95.555302
884-30-1393|7b7d737325f72754024f627c8a35a549|2020-02-22|09:32:25|1582381945|gas_transport|93.05|0|fraud_Schaefer, McGlynn and Bosco|32.020298|-96.053732
884-30-1393|aebb6b0e8123b0920c29041450a99f8f|2020-06-17|04:50:16|1592383816|gas_transport|48.6|0|fraud_Schaefer, Maggio and Daugherty|32.073383|-96.839011
884-30-1393|2a9cc7e1b26e9f2dbf365c5416c7644a|2020-09-18|11:36:07|1600443367|gas_transport|61.03|0|fraud_Harris Inc|32.259441|-95.619266
884-30-1393|ca1ce88ce1ce323e1cbc8ae89d104d56|2020-04-19|01:10:40|1587273040|gas_transport|24.89|0|fraud_Ledner-Pfannerstill|32.645656|-95.986444
884-30-1393|4147b3e558f256d9ef5d12f74d787bf1|2021-08-03|09:21:15|1627996875|misc_net|62.27|0|fraud_Donnelly PLC|31.576635|-96.289878
884-30-1393|c16d6350df5a405040297cfd275813fb|2020-05-23|09:20:55|1590240055|gas_transport|36.56|0|fraud_Kuvalis Ltd|31.196099|-95.480224
884-30-1393|b971d948619a9da3f772ce2e1e89e6ce|2021-05-21|00:43:20|1621572200|grocery_pos|30.92|0|fraud_Stracke-Lemke|31.44668|-95.920971
884-30-1393|00c6f297cf375d46728ecf93ecf981f9|2021-08-17|06:31:20|1629196280|misc_net|57.46|0|fraud_Bogisich-Homenick|32.359392|-95.538528
884-30-1393|03f0d7178608ec9424040dae9fb55a35|2020-06-27|06:10:14|1593252614|gas_transport|73.28|0|fraud_Corwin-Collins|30.944794|-95.837217
884-30-1393|575a4c6d7c69572f299cacef539de8d0|2020-11-07|09:44:31|1604760271|grocery_net|86.71|0|fraud_Rempel PLC|32.599768|-95.911362
884-30-1393|bc17a460362c956e57f3d0479905db48|2020-02-11|09:19:45|1581430785|gas_transport|61.34|0|fraud_Marks Inc|32.210854|-96.009399
884-30-1393|00d459cd1edf35d24eef2aebab0c04de|2021-02-12|01:01:02|1613109662|grocery_pos|39.9|0|fraud_Schoen, Kuphal and Nitzsche|31.695397|-95.962868
884-30-1393|b79cf9d226df7648fe402ed21ca2600a|2020-02-01|05:04:40|1580551480|gas_transport|32.77|0|fraud_Greenholt, Jacobi and Gleason|31.766122|-96.662782
884-30-1393|48f9eb8df2cbdecf440afb45db05ab92|2020-08-28|11:24:14|1598628254|gas_transport|77.8|0|fraud_Schmitt Inc|31.087507|-96.685725
884-30-1393|65c7c67aa96d138039c6fdfad135bb62|2020-10-29|05:58:33|1603965513|gas_transport|53.13|0|fraud_Lind, Huel and McClure|32.740414|-96.882587
884-30-1393|cbf82a56664923ce49ce25fd01a3e9eb|2020-02-07|07:32:35|1581078755|gas_transport|36.14|0|fraud_Reilly, Heaney and Cole|32.549932|-97.2215
884-30-1393|35097446dcbe33f49d1767db396a1cca|2020-01-12|08:09:13|1578834553|gas_transport|64.36|0|fraud_Stroman, Hudson and Erdman|32.331614|-96.966802
884-30-1393|d0ba6a7e075264d818595d8665a03688|2021-07-03|09:58:40|1625320720|grocery_pos|30.99|0|fraud_Heidenreich PLC|32.680414|-95.920144
884-30-1393|c50da79cc9fae8e6cc7fd6764dc0ddb8|2020-10-10|03:39:26|1602315566|gas_transport|66.95|0|fraud_Kutch, Hermiston and Farrell|32.131671|-96.714534
884-30-1393|7dbb62c2372eaa434b6998984b8d2b59|2021-05-05|01:02:26|1620190946|grocery_pos|69.88|0|fraud_Goodwin-Nitzsche|32.714233|-96.494115
884-30-1393|97d19c47e3f8fe9ba25b2ec6163388a5|2020-01-08|01:07:00|1578463620|gas_transport|63.73|0|fraud_Emard Inc|31.648309|-96.925155
884-30-1393|7c8ae9b249bdf4d63d6f99e6bf409530|2020-12-18|08:41:59|1608298919|grocery_net|69.47|0|fraud_Bahringer-Larson|32.765006|-97.282261
884-30-1393|80b9d0970ea6a2f83ac2c2667ad5203f|2020-07-15|03:36:00|1594798560|gas_transport|72.13|0|fraud_Kling Inc|31.64591|-95.361147
884-30-1393|7c07c460bb05efc24a299a924bec32b7|2021-01-29|00:18:12|1611897492|grocery_pos|90.8|0|fraud_Doyle Ltd|32.134254|-96.516602
884-30-1393|3112e66e4aa23efa74e21c833a726741|2020-03-19|05:34:56|1584610496|gas_transport|45.83|0|fraud_Bins-Rice|31.248172|-96.86097
884-30-1393|8a0eda5774b5ae465e376c5f0b5942fa|2020-09-29|05:59:33|1601373573|gas_transport|53.14|0|fraud_Kutch, Hermiston and Farrell|31.52021|-95.557045
884-30-1393|3af6e77beb2d2c7581f0827a9479148e|2021-01-10|10:37:06|1610293026|grocery_pos|88.8|0|fraud_Schoen, Kuphal and Nitzsche|32.311528|-96.178059
884-30-1393|811cd0e21d84023d0f1efbe210583f9b|2020-12-06|08:12:27|1607260347|grocery_net|61.67|0|fraud_Johnston, Nikolaus and Maggio|30.988698|-95.913484
884-30-1393|366adbe170bced72665713a62355e04c|2020-12-19|09:04:15|1608386655|grocery_net|53.98|0|fraud_Swift, Bradtke and Marquardt|32.188827|-97.283742
884-30-1393|fb9b1a6cb60b991282b1c3d32b04bfdc|2021-08-29|02:27:56|1630218476|misc_net|47.53|0|fraud_Bernier, Volkman and Hoeger|31.257491|-96.801822
884-30-1393|215c21b723f20279ba2e28d5cae4fa61|2020-10-14|00:51:41|1602651101|gas_transport|62.83|0|fraud_Ledner-Pfannerstill|32.534853|-95.309566
884-30-1393|58996c17105e217f825c3e07c61a28d6|2021-08-02|02:17:52|1627885072|misc_net|58.76|0|fraud_Mante Group|31.186774|-97.102199
884-30-1393|160c02a54589dd2f9a4a640856c14dce|2021-04-14|01:21:45|1618377705|grocery_pos|84.54|0|fraud_O'Keefe-Hudson|32.185426|-96.413212
884-30-1393|20d9c8fadb2388a3b7f191f01cb9f18e|2020-05-14|02:29:20|1589437760|gas_transport|63.67|0|fraud_Torp-Labadie|32.526683|-96.507671
884-30-1393|b5e9cd10076b4a2662e38fb239d670a3|2021-07-20|06:14:28|1626776068|misc_net|50.36|0|fraud_Hamill-Daugherty|32.75291|-95.838667
884-30-1393|7606354eccf8d8e1e5db3ad6ce7843ed|2021-07-17|10:56:08|1626533768|misc_net|79.4|0|fraud_McGlynn-Heathcote|31.006738|-96.43399
884-30-1393|ce1eb023f37deef3941689d4bddb8a06|2021-07-18|08:42:30|1626612150|misc_net|49.99|0|fraud_Klocko LLC|31.534021|-95.629323
884-30-1393|7e37f1d66917cc67a4f6a14ab439cb04|2021-06-19|00:07:18|1624075638|grocery_pos|46.32|0|fraud_Schamberger-O'Keefe|31.139323|-95.828925
884-30-1393|2b5870c25bac151594cd6cf02db0a9a6|2020-12-29|02:11:31|1609225891|grocery_pos|71.02|0|fraud_Vandervort-Funk|31.161906|-95.587067
884-30-1393|e103e91f60c9d4c01feb7ee2cd4e1a2f|2020-07-10|04:16:49|1594369009|gas_transport|96.08|0|fraud_Schaefer, McGlynn and Bosco|32.696421|-95.689777
884-30-1393|120dc0944bc2d08209f483cb49379be1|2021-04-05|09:09:43|1617628183|grocery_pos|52.97|0|fraud_Stracke-Lemke|32.587971|-95.41616
884-30-1393|7471efe91c64c13f25d1f59e1dc68724|2020-08-13|06:53:15|1597315995|gas_transport|39.38|0|fraud_Harris Inc|32.748283|-95.749461
884-30-1393|cfd5c48a9f7e58bb611f7f225b6249d9|2021-04-23|01:59:53|1619157593|grocery_pos|73.66|0|fraud_Kilback LLC|30.894294|-97.047314
884-30-1393|94c1cbcc8329d2c426392c194864cdcb|2020-03-16|09:00:43|1584363643|gas_transport|50.68|0|fraud_Brekke and Sons|32.322298|-96.903602
884-30-1393|e4d50fdd0b7d51afd3def7e92a1f4509|2021-05-29|05:45:27|1622281527|grocery_pos|52.68|0|fraud_Schultz, Simonis and Little|32.097574|-96.912794
884-30-1393|aba79d7c517d640b9c30bca043c5ffbf|2021-02-12|08:02:04|1613134924|grocery_pos|56.28|0|fraud_Casper, Hand and Zulauf|31.102784|-95.417763
884-30-1393|bb7230a69b70b0528c5ccc3ed439bfbf|2020-11-07|00:56:51|1604728611|grocery_net|101.55|0|fraud_Spinka-Welch|31.256721|-95.314257
884-30-1393|b95dbb4b5b8eee04367745d0797508cd|2020-11-06|10:24:50|1604676290|grocery_net|49.81|0|fraud_Johnston, Nikolaus and Maggio|31.195943|-96.738343
884-30-1393|973e2709175078cc1472fcf558c7dcfc|2020-04-29|04:25:33|1588148733|gas_transport|45.27|0|fraud_Greenholt, Jacobi and Gleason|31.446776|-97.114606
884-30-1393|93abcb7f85bb7966cac30b136ba20590|2020-03-13|00:25:32|1584073532|gas_transport|55.18|0|fraud_Schaefer, Maggio and Daugherty|31.392709|-95.410808
884-30-1393|901d8dadb9a57ea5539c339057947639|2020-05-20|02:00:12|1589954412|gas_transport|72.38|0|fraud_Berge LLC|32.812608|-96.916941
884-30-1393|056d5059e5805725928ff3c6ca823693|2021-01-20|10:00:29|1611154829|grocery_pos|60.11|0|fraud_Heidenreich PLC|31.595994|-96.607785
884-30-1393|5fe14b1b6dd8a802f1ccdfdddb2b4ed7|2020-09-01|02:43:11|1598942591|gas_transport|73.15|0|fraud_Christiansen, Goyette and Schamberger|31.598044|-95.739793
884-30-1393|b202c105f3823aac94546c2e5f8fdb34|2021-06-25|11:37:33|1624635453|grocery_pos|37.93|0|fraud_Bauch-Raynor|32.019665|-95.344383
884-30-1393|b81921fd93795d6d80c9fb26a4211f1c|2020-09-12|05:31:38|1599903098|gas_transport|89.22|0|fraud_Huels-Hahn|31.080331|-97.037895
884-30-1393|4da69427070103c8c7785c2ca349d925|2020-01-17|07:40:43|1579264843|gas_transport|87.11|0|fraud_Marks Inc|32.391647|-96.765843
884-30-1393|010c93d8bf3c0a3d2d8177d1cfa0f4dc|2021-03-29|00:01:38|1616990498|grocery_pos|61.37|0|fraud_Casper, Hand and Zulauf|32.426643|-96.974915
884-30-1393|1f568569a0212f88f4db68a541a2d940|2021-03-23|01:34:42|1616477682|grocery_pos|52.74|0|fraud_Rowe, Batz and Goodwin|31.947441|-97.263869
884-30-1393|2950b73b8d1f31a79a45585efd694558|2021-01-20|11:55:39|1611161739|grocery_pos|44.46|0|fraud_Bradtke PLC|31.148317|-96.666144
884-30-1393|eb93cbae8ec4997a238729f06823b19a|2021-03-05|06:22:13|1614943333|grocery_pos|46.72|0|fraud_Hackett-Lueilwitz|32.643461|-96.967881
884-30-1393|658d434692d3ce5b4bdddf594c35eee1|2021-04-21|11:52:35|1619020355|grocery_pos|124.3|0|fraud_Lockman, West and Runte|32.792709|-96.790872
884-30-1393|07b4c385fbc94da90c13358eefb95870|2020-04-10|11:46:53|1586533613|gas_transport|51.18|0|fraud_Zieme, Bode and Dooley|32.250724|-96.953119
884-30-1393|48a24a24332454e7d867a2b37955f178|2021-08-03|01:50:16|1627969816|misc_net|79.1|0|fraud_Welch Inc|32.213921|-97.040463
884-30-1393|f21695fbead7143e93e1072554bf1aca|2020-07-09|09:18:52|1594300732|gas_transport|55.03|0|fraud_Parisian and Sons|32.443831|-96.315359
884-30-1393|1428ff9608c81af1bf36e32da7570064|2021-05-09|05:25:38|1620552338|grocery_pos|54.32|0|fraud_Kiehn Inc|31.507776|-95.643814
884-30-1393|9e7e702b860ccb08854f3294679bb856|2020-10-25|05:25:30|1603617930|gas_transport|51.44|0|fraud_Luettgen PLC|32.535672|-95.412773
884-30-1393|8873d1ca3922fc0fef6f6162db6f24a4|2020-12-17|10:13:07|1608217987|grocery_net|53.4|0|fraud_Skiles-Ankunding|32.100296|-96.55528
884-30-1393|fec69f54fcce2d237e058d98cee83ed7|2021-08-15|05:47:59|1629020879|misc_net|60.92|0|fraud_Klocko LLC|31.223226|-96.46825
884-30-1393|1c09909d3f14922584df6c88585a5280|2021-04-23|07:33:45|1619177625|grocery_pos|46.92|0|fraud_Bailey-Morar|32.657064|-96.545092
884-30-1393|d513037c7fd917c601d8cf24104b0193|2020-04-05|00:39:22|1586061562|gas_transport|68.2|0|fraud_Emard Inc|31.060753|-95.768821
884-30-1393|d4ec0f2a6ab5be8f4b6ed2ac7961abff|2020-03-13|11:37:07|1584113827|gas_transport|62.65|0|fraud_Schaefer, Maggio and Daugherty|31.624024|-96.699677
884-30-1393|3bc0184e07186aa53bb0c6a1d35747fe|2020-02-21|10:11:53|1582297913|gas_transport|73.97|0|fraud_Schaefer, Maggio and Daugherty|30.992114|-95.39688
884-30-1393|c6c034cada679d652121732d90913d86|2020-12-26|02:25:03|1608967503|grocery_pos|74.21|0|fraud_Miller-Hauck|31.147457|-95.822159
884-30-1393|21a0f74652b16a97d88e168dc7038a20|2021-09-01|10:28:46|1630506526|misc_net|65.59|0|fraud_Klocko LLC|31.283405|-96.734134
884-30-1393|0febaa1ad8d967759b67f45fd5658cec|2020-07-13|04:06:55|1594627615|gas_transport|96.31|0|fraud_Sporer Inc|31.142111|-95.825251
884-30-1393|600684ea26cdce2309cf0886c424d2cc|2020-08-18|01:07:07|1597727227|gas_transport|61.08|0|fraud_Bartoletti-Wunsch|31.610396|-97.02312
884-30-1393|97c72102f64122838fe2d28a7bb46c04|2020-11-04|08:45:56|1604497556|grocery_net|47.63|0|fraud_Kutch-Hegmann|31.226129|-96.270604
884-30-1393|bf4172abc376b767bc5d7d1e09677348|2020-05-29|04:49:31|1590742171|gas_transport|55.2|0|fraud_Lind, Huel and McClure|32.078652|-96.931931
884-30-1393|7095fe454a9f38315fc7b60b300eb2a4|2021-05-22|01:06:47|1621660007|grocery_pos|45.32|0|fraud_Miller-Hauck|32.755039|-96.469384
884-30-1393|56a3c4a8b05689f101e7a4abf7d9593c|2020-10-15|06:05:12|1602756312|gas_transport|46.43|0|fraud_Huels-Nolan|31.671661|-97.141792
884-30-1393|1e5e67f489a5c95caa3579a2e1d8a989|2020-10-24|08:51:32|1603543892|gas_transport|88.13|0|fraud_Corwin-Collins|32.833072|-96.90115
884-30-1393|a260b1252729af8c067cb97b19a572c3|2021-07-03|07:19:24|1625311164|grocery_pos|53.3|0|fraud_Osinski, Ledner and Leuschke|31.747808|-96.68502
