ssn|trans_num|trans_date|trans_time|unix_time|category|amt|is_fraud|merchant|merch_lat|merch_long
446-98-6059|aa2240643b3875a2d76c962d5f7d1709|2021-02-16|11:23:29|1613492609|grocery_net|52.33|0|fraud_Tromp, Kerluke and Glover|41.084724|-105.957531
446-98-6059|9d467e20c6f22cd5b996a9afa72e4c34|2020-04-05|07:35:24|1586086524|gas_transport|91.18|0|fraud_Reilly, Heaney and Cole|40.722315|-106.439705
446-98-6059|463ecbf032fb76b397b20f0ce6fcec90|2020-03-19|04:21:49|1584606109|gas_transport|44.96|0|fraud_Emard Inc|39.758937|-106.420436
446-98-6059|f51c1bfb81d31a57b774ecf85b984c25|2020-04-11|03:37:56|1586590676|gas_transport|73.33|0|fraud_Connelly, Reichert and Fritsch|40.100051|-107.460727
446-98-6059|ae6862826da8dfa2b98f47f007742cfd|2021-01-02|00:47:34|1609566454|grocery_net|51.73|0|fraud_Hintz-Bruen|40.131914|-107.135054
446-98-6059|dd404677f307e7a012370839619fbd2d|2020-10-17|06:54:42|1602932082|gas_transport|54.9|0|fraud_Connelly, Reichert and Fritsch|39.906686|-106.77266
446-98-6059|157756337019150f6f1b33efd76f8f6d|2020-08-28|10:54:02|1598626442|gas_transport|42.04|0|fraud_Robel, Cummerata and Prosacco|40.009261|-107.252969
446-98-6059|bd7af750524df11936f1de9eb01f336d|2020-06-07|05:00:09|1591520409|gas_transport|49.4|0|fraud_Connelly, Reichert and Fritsch|41.068252|-106.116734
446-98-6059|1a32a0aab74a82f5d9109522daa6454d|2020-09-19|10:39:03|1600526343|gas_transport|75.49|0|fraud_Reilly, Heaney and Cole|41.562111|-105.997918
446-98-6059|44e60fcd3c335a6c8a3d5b3e68161e8b|2020-10-10|03:43:50|1602315830|gas_transport|73.99|0|fraud_Schaefer, McGlynn and Bosco|39.932003|-105.933203
446-98-6059|ccc1fd7fef76a5e773d2ed8ffd1ae156|2020-12-04|06:14:43|1607080483|grocery_net|71.18|0|fraud_Smitham-Schiller|41.620238|-106.379834
446-98-6059|689ea78f733f446b2082188a759873cb|2021-03-17|02:26:46|1615962406|grocery_pos|43.05|0|fraud_Osinski, Ledner and Leuschke|40.877937|-106.239885
446-98-6059|55cbf02cc687b7159a3425a69b017bd3|2021-04-25|01:05:29|1619327129|grocery_pos|100.03|0|fraud_Schamberger-O'Keefe|39.974935|-106.168494
446-98-6059|c48829ea84994644ea33a801274d5a4e|2021-04-03|11:08:29|1617462509|grocery_pos|67.97|0|fraud_Rutherford-Mertz|40.51099|-107.1693
446-98-6059|b0cf8327dc6f2cba882b0eee5790c00e|2020-10-21|00:58:52|1603256332|gas_transport|48.52|0|fraud_Reilly, Heaney and Cole|40.053595|-107.270273
446-98-6059|67f69b1dacea28edb109e39c4a1f2610|2020-09-20|11:21:03|1600615263|gas_transport|53.95|0|fraud_Sporer Inc|41.628761|-106.062126
446-98-6059|03b890fe198c8166b263f4375a0beb49|2021-01-08|02:29:42|1610090982|grocery_net|77.88|0|fraud_Stokes, Christiansen and Sipes|41.66754|-105.926021
446-98-6059|736e6b11ab147df80555f040b5f7ab88|2020-03-06|11:15:45|1583511345|gas_transport|64.94|0|fraud_Bernhard Inc|40.362124|-107.002219
446-98-6059|309c6031767228c5491fe5e5baa349b7|2020-12-12|10:49:12|1607788152|grocery_net|50.39|0|fraud_Murray Ltd|41.334489|-106.315588
446-98-6059|ad7a12f9c79f7cc1c85c9b7e60e4f27f|2020-06-21|01:16:59|1592716619|gas_transport|47.6|0|fraud_Rodriguez Group|40.542654|-107.040321
446-98-6059|d9455e8ff3425d8c9719642f373c9a56|2020-09-04|06:34:09|1599215649|gas_transport|65.59|0|fraud_Harber Inc|41.703458|-106.344982
446-98-6059|b512b7767bd1a3b68837fb992dcd101f|2020-08-08|02:09:20|1596866960|gas_transport|50.6|0|fraud_Harber Inc|39.836193|-105.943406
446-98-6059|01c2aaa6c2304aa61ae3cac405832d59|2020-06-06|07:39:06|1591443546|gas_transport|64.96|0|fraud_Eichmann, Bogan and Rodriguez|41.678809|-106.147459
446-98-6059|c49f95569b52ef9d63bdadfbaea61422|2020-12-06|05:56:37|1607252197|grocery_net|41.01|0|fraud_Kutch Group|39.742518|-106.517573
446-98-6059|d261cb669913022bdbce0056cec5cdda|2020-07-30|03:10:19|1596093019|gas_transport|66.64|0|fraud_Connelly, Reichert and Fritsch|41.025164|-107.296871
446-98-6059|3a4dd630233ede58ed2fff970a82f61f|2020-12-04|04:26:59|1607074019|grocery_net|34.98|0|fraud_Kling-Grant|39.886497|-106.136235
446-98-6059|d5d43e6480a7deb810cb4b3376bcf073|2021-04-08|04:15:12|1617869712|grocery_pos|42.77|0|fraud_O'Keefe-Hudson|40.261349|-107.111026
446-98-6059|8ee56801c584fd72fd3238f0ae74a0b5|2020-12-18|09:12:53|1608300773|grocery_net|55.36|0|fraud_Funk Group|40.507331|-106.863876
446-98-6059|3ee6abb83b892f65f8ee65c6d241022b|2020-07-03|10:26:10|1593786370|gas_transport|88.37|0|fraud_Cummings LLC|41.48685|-107.115146
446-98-6059|58bb6ca7907988abd759fb3ce0469b73|2021-01-09|03:05:49|1610179549|grocery_net|41.33|0|fraud_Pfeffer LLC|40.923386|-106.141499
446-98-6059|a8111c0f80c49d5b9d036ddea6a138f3|2021-03-15|00:34:32|1615782872|grocery_pos|53.47|0|fraud_Cartwright-Harris|40.626821|-106.127101
446-98-6059|8e6bd1e9bf1cd868bd0e40bd12a1b67a|2020-02-10|02:12:10|1581318730|gas_transport|61.3|0|fraud_Stroman, Hudson and Erdman|40.130088|-107.158384
446-98-6059|ce3b46ae46bc39ebe4b8d1c1d3e7a36f|2020-09-30|03:48:54|1601452134|gas_transport|75.4|0|fraud_Kutch, Hermiston and Farrell|40.085981|-106.973368
446-98-6059|80d77f870a007f50aa9e0012ca854806|2020-10-10|05:45:25|1602323125|gas_transport|56.56|0|fraud_Olson, Becker and Koch|40.552121|-106.774883
446-98-6059|56cf553b13ff5d4bd1507c177b6434ba|2020-08-01|00:10:02|1596255002|gas_transport|48.93|0|fraud_Tillman, Dickinson and Labadie|41.194996|-106.884245
446-98-6059|f405539beeaf3987244d233a7c89ee47|2020-03-31|00:59:17|1585630757|gas_transport|40.12|0|fraud_Kling Inc|40.738146|-106.092907
446-98-6059|310e473068f4e960a09c1d79a4484547|2020-11-17|08:28:24|1605619704|grocery_net|65.91|0|fraud_Cummings Group|41.186714|-107.259763
446-98-6059|8e436e61ce99024276a1caeb77542ae6|2020-11-07|02:07:42|1604732862|grocery_net|86.43|0|fraud_Funk Group|41.567806|-107.079933
446-98-6059|cfd6d851087367064e2600a02e7b26b0|2021-03-28|01:43:02|1616910182|grocery_pos|69.52|0|fraud_Goodwin-Nitzsche|41.441333|-106.764661
446-98-6059|94b2a376380867f8bd8d5d4f4adb1d8e|2020-05-04|01:06:57|1588568817|gas_transport|62.68|0|fraud_Schaefer, Maggio and Daugherty|40.031475|-106.312226
446-98-6059|9dd8df2bae2ba37fc4f35cd0881167b9|2021-01-30|10:33:53|1612020833|grocery_net|64.48|0|fraud_Gutmann Ltd|39.740939|-107.820795
446-98-6059|95fb44549017f3768be77cf6794e8ec5|2020-08-15|05:18:13|1597483093|gas_transport|68.61|0|fraud_Bins-Rice|40.090533|-107.298826
446-98-6059|2d813fa25c89615c15b58a42ccc9b0ab|2020-07-09|04:45:03|1594284303|gas_transport|64.05|0|fraud_Sporer Inc|40.65519|-106.842919
446-98-6059|07a02ccb114947e8ec0204bcf78c0e53|2020-11-07|08:34:14|1604756054|grocery_net|115.48|0|fraud_Dicki Ltd|41.481774|-106.975652
446-98-6059|93d3b72aa03ef27d1c0dc2f3faddab57|2021-04-12|07:38:59|1618227539|grocery_pos|56.02|0|fraud_Schumm, Bauch and Ondricka|39.977503|-107.607252
446-98-6059|faa8f4165aeb03af3ca4329a9546a3a8|2020-04-16|08:24:09|1587039849|gas_transport|41.59|0|fraud_Connelly, Reichert and Fritsch|40.602707|-106.567241
446-98-6059|67c0c10060c7dae319813e8c641bbdc3|2020-12-01|04:47:45|1606816065|grocery_net|88.45|0|fraud_Swift, Bradtke and Marquardt|41.681375|-106.705308
446-98-6059|f5653c4a3cb239a937128187a782e663|2021-02-06|05:28:37|1612607317|grocery_net|54.01|0|fraud_Kohler, Lindgren and Koelpin|39.956679|-106.745399
446-98-6059|9deeac08173cd2b724179045bd563246|2020-10-15|06:16:47|1602757007|gas_transport|74.02|0|fraud_Harris Inc|40.835872|-107.177575
446-98-6059|f864bf743e3fd8c1d1697028a8128fff|2020-10-23|05:17:49|1603444669|gas_transport|37.15|0|fraud_Prohaska-Murray|41.64707|-107.396833
446-98-6059|556619e8b8cfcce2b23f0aa479f20b57|2020-01-19|10:13:53|1579446833|gas_transport|43.84|0|fraud_Huels-Nolan|40.212577|-107.16163
446-98-6059|a7e5528c2a927598d179e22bf21f851e|2020-11-30|06:31:12|1606735872|grocery_net|65.63|0|fraud_Smitham-Schiller|40.672985|-106.228398
446-98-6059|88eef0618dcfec44e326cba8bdfe185e|2020-06-11|10:37:42|1591886262|gas_transport|50.64|0|fraud_Brekke and Sons|41.406717|-107.751495
446-98-6059|4e596c5a7127c71964db90bb71eff508|2020-11-13|02:14:00|1605251640|grocery_net|64.12|0|fraud_Tromp, Kerluke and Glover|40.543405|-107.100181
446-98-6059|18d7eeaadd93a10028a055a984b030d5|2020-10-18|04:26:33|1603009593|gas_transport|54.76|0|fraud_Connelly, Reichert and Fritsch|40.493803|-106.608046
446-98-6059|8208501627e84f502401f7b6df488bed|2020-01-30|11:56:45|1580403405|gas_transport|62.66|0|fraud_Raynor, Feest and Miller|40.067134|-106.738391
446-98-6059|8581309a197dcca81f52af2b8e8580ba|2020-12-19|08:12:17|1608383537|grocery_net|46.81|0|fraud_Murray Ltd|41.523897|-106.127029
446-98-6059|bda3eb3c58eff4b07dd307bda9a599f1|2020-08-24|06:47:42|1598266062|gas_transport|76.19|0|fraud_Tillman, Dickinson and Labadie|41.158939|-107.89587
446-98-6059|39d0425600ec7fe45059d212e9d58886|2020-11-25|11:00:56|1606320056|grocery_net|46.9|0|fraud_Tromp, Kerluke and Glover|40.322925|-106.306053
446-98-6059|e8f3636adf19925cc9d514640e556539|2021-01-09|04:29:54|1610184594|grocery_net|94.31|0|fraud_Stokes, Christiansen and Sipes|40.930445|-107.647999
446-98-6059|d2ce8765256034e593c8adec8c435de9|2020-12-30|04:31:03|1609320663|grocery_net|76.57|0|fraud_Collier Inc|40.857468|-106.955949
446-98-6059|acb58f9adad5acb132c4bc690954b073|2020-08-10|02:50:55|1597042255|gas_transport|62.92|0|fraud_Erdman-Kertzmann|41.314313|-107.840091
446-98-6059|e368f0515d08f7ff910932cbda70bc1f|2020-11-18|06:51:52|1605700312|grocery_net|68.57|0|fraud_Murray Ltd|40.370239|-107.912128
446-98-6059|33d6aa97126ceff4c2694453609a6564|2020-08-01|11:03:41|1596294221|gas_transport|47.76|0|fraud_Huels-Nolan|40.837002|-106.532125
446-98-6059|ad8a73ee32fa8ec93e9eb12e239b0dd3|2020-08-09|01:51:32|1596952292|gas_transport|67.29|0|fraud_Koss and Sons|40.224326|-106.274868
446-98-6059|d210de9a5273760b61166df03d6be585|2020-07-21|08:01:10|1595332870|gas_transport|39.78|0|fraud_Heller-Langosh|40.777619|-107.336859
446-98-6059|b099a8f960a9ab0047e5efc6f99e8925|2021-04-20|06:28:05|1618914485|grocery_pos|45.01|0|fraud_Pacocha-O'Reilly|40.452653|-107.138299
446-98-6059|ee3ff8682a25b271209b29ffb7822690|2020-07-16|11:19:49|1594912789|gas_transport|50.52|0|fraud_Harber Inc|41.714482|-107.228741
446-98-6059|d0f156bf032d66e608d69174fd1e592a|2021-02-20|02:21:15|1613805675|grocery_net|59.59|0|fraud_Kutch Group|40.842066|-107.418279
446-98-6059|c4520c8b4cea0159b87ec78e3a4bad2e|2020-08-29|03:26:55|1598686015|gas_transport|44.53|0|fraud_Kling Inc|41.164064|-107.714738
446-98-6059|d84bf93488ee8ea50c4e58d414eefcf0|2020-12-25|05:14:37|1608891277|grocery_net|47.36|0|fraud_Kohler, Lindgren and Koelpin|41.346466|-106.905093
446-98-6059|42550158c903a7d021f689b05097a77c|2020-10-13|05:53:38|1602582818|gas_transport|49.5|0|fraud_Schmitt Inc|41.406418|-107.057548
446-98-6059|69f33c5d8b5c298bfaefcdd54956aa49|2020-09-18|10:44:56|1600440296|gas_transport|66.27|0|fraud_Tillman, Dickinson and Labadie|41.589447|-105.926883
446-98-6059|8759d3cfb90156a3578b50445e4e07d4|2021-02-05|05:18:37|1612520317|grocery_net|53.9|0|fraud_Tromp, Kerluke and Glover|41.118557|-106.41966
446-98-6059|11d75f1b15e4db1d4aa80967ddc09faa|2020-09-05|01:42:42|1599284562|gas_transport|44.09|0|fraud_Robel, Cummerata and Prosacco|39.907004|-106.007508
446-98-6059|c5161ee715f17df25c8458def9d5b364|2020-08-03|07:50:15|1596455415|gas_transport|52.63|0|fraud_Kutch LLC|39.916564|-107.835596
446-98-6059|bd9247b4919234ce6510d4265e15eba4|2020-05-29|07:37:40|1590752260|gas_transport|53.22|0|fraud_Ledner-Pfannerstill|41.158553|-105.950293
446-98-6059|de660389b6fa354bb2838a89d0cb865f|2020-12-19|06:05:03|1608375903|grocery_net|69.55|0|fraud_Ferry, Reichel and DuBuque|40.914317|-107.050039
446-98-6059|67478f50a0a96e2f8a7f83e4941638ae|2021-01-16|04:42:04|1610790124|grocery_net|44.29|0|fraud_Kohler, Lindgren and Koelpin|40.288222|-105.927116
446-98-6059|95eb91e887ef75883eddfd1f50f819e9|2020-08-16|06:24:48|1597573488|gas_transport|50.35|0|fraud_Rodriguez Group|41.281604|-107.867842
446-98-6059|50e146d782e54ce2abdc9da79eb71d95|2020-05-14|07:08:26|1589454506|gas_transport|88.39|0|fraud_Emard Inc|40.194881|-107.607744
446-98-6059|0328e1ed0451adc5b0b8545bb06175de|2020-05-24|10:21:58|1590330118|gas_transport|61.77|0|fraud_Friesen-D'Amore|41.105715|-106.417932
446-98-6059|049a7531bdb421b07649850e9f1048f6|2020-04-09|08:55:37|1586436937|gas_transport|45.67|0|fraud_Kling Inc|40.657894|-106.273464
446-98-6059|34749b0812d4c0bc49afabc053467118|2021-04-24|02:29:49|1619245789|grocery_pos|78.35|0|fraud_O'Keefe-Hudson|41.116697|-107.762298
446-98-6059|3ab49a2e8b52e942f04cf1dabeb8bbdb|2020-05-02|09:37:55|1588426675|gas_transport|44.92|0|fraud_Cummings LLC|39.979745|-107.438547
446-98-6059|0a87ae60fb8bbe04606bc9adf68c9318|2020-03-15|08:32:16|1584275536|gas_transport|61.13|0|fraud_Christiansen, Goyette and Schamberger|40.749882|-107.370389
446-98-6059|4249c81527fd267323f6cbfc412a10f0|2020-01-17|06:14:39|1579259679|gas_transport|58.89|0|fraud_Raynor, Reinger and Hagenes|40.880992|-106.680495
446-98-6059|d79d8ffab1010b04017f64bd32099fb8|2021-03-30|01:19:33|1617081573|grocery_pos|54.78|0|fraud_Kuhic Inc|40.00172|-106.966133
446-98-6059|e356982f69b64df413d60598ebe44a46|2020-12-26|11:06:59|1608998819|grocery_net|33.04|0|fraud_Morissette, Weber and Wiegand|41.688413|-107.291678
446-98-6059|fef19e8fae1b799b3f170424a491666a|2020-12-05|01:35:24|1607150124|grocery_net|68.84|0|fraud_Kutch-Hegmann|41.367033|-106.714444
446-98-6059|6c1f9c2e8592f963586db3f76432cf1e|2021-03-19|03:42:47|1616139767|grocery_pos|46.91|0|fraud_DuBuque LLC|40.07763|-107.084064
446-98-6059|843f96cbf87c88015e36830ba9354fb0|2020-07-02|08:03:57|1593691437|gas_transport|69.22|0|fraud_Friesen-Stamm|40.850922|-107.288887
446-98-6059|cdd7a49a8c02ea0761dbd03c21930698|2020-07-24|06:27:44|1595586464|gas_transport|58.66|0|fraud_Corwin-Collins|41.314917|-106.757576
446-98-6059|7d3a58093f9c6ddfbf02fdf4f258200d|2020-04-12|01:19:19|1586668759|gas_transport|35.1|0|fraud_Marks Inc|40.071233|-106.355999
446-98-6059|af480bd26e69d6cb5518b9c648161336|2020-11-30|10:57:11|1606751831|grocery_net|60.1|0|fraud_VonRueden Group|40.871531|-106.640323
446-98-6059|d4492397447a20c2c3ca2b3426d219bb|2020-12-25|11:12:19|1608912739|grocery_net|47.3|0|fraud_Morar Inc|40.416839|-107.087765
446-98-6059|bc68e1717a99589b06be083e183fb1c1|2020-12-12|10:07:25|1607785645|grocery_net|38.23|0|fraud_Paucek-Wiza|39.752665|-107.420841
446-98-6059|8b8f24ed6dc0688321644f0d07faaa35|2020-10-16|01:09:04|1602824944|gas_transport|86.52|0|fraud_Kutch, Hermiston and Farrell|41.260171|-106.554253
446-98-6059|3ae04b08de3fa1debede1537d6872361|2020-07-03|10:30:00|1593786600|gas_transport|93.07|0|fraud_Friesen-Stamm|41.041955|-106.902096
446-98-6059|9883ffcdd907c74a4fe801ec9ee7dcd2|2020-10-04|09:16:52|1601817412|gas_transport|55.27|0|fraud_Kutch, Hermiston and Farrell|40.384909|-106.754829
446-98-6059|f6635a22f9357b533a38ae4fa4995b0b|2020-04-17|04:01:42|1587110502|gas_transport|81.27|0|fraud_Luettgen PLC|40.043125|-107.076931
446-98-6059|ca604e91ba69e22f7757bbad4b218cfc|2020-07-30|01:33:55|1596087235|gas_transport|52.77|0|fraud_Harber Inc|41.303968|-107.431052
446-98-6059|29e7ca32c826e42e353ab134b59c8d38|2020-11-03|00:49:03|1604382543|grocery_net|44.51|0|fraud_Paucek-Wiza|39.827224|-106.696165
446-98-6059|e48e327416184fd5f95880a4b588d5b4|2020-08-18|01:52:20|1597729940|gas_transport|74.09|0|fraud_Raynor, Reinger and Hagenes|41.202153|-106.72434
